"","year","stream_name","count","imputed"
"903",2014,212,779,FALSE
"904",2015,212,3914,FALSE
"905",2016,212,308,FALSE
"906",2017,212,1503,FALSE
"907",2018,212,623,FALSE
"908",2019,212,226,FALSE
"909",2020,212,1162,FALSE
"910",2021,212,789,FALSE
"911",2012,213,1152,FALSE
"912",2013,213,327,FALSE
"913",2014,213,1625,FALSE
"914",2015,213,2725,FALSE
"915",2016,213,288,FALSE
"916",2017,213,1834,FALSE
"917",2018,213,432,FALSE
"918",2019,213,876,FALSE
"919",2020,213,710,FALSE
"920",2021,213,2822,FALSE
"921",2012,214,591,FALSE
"922",2013,214,250,FALSE
"923",2014,214,1680,FALSE
"924",2015,214,1235,FALSE
"925",2016,214,248,FALSE
"926",2017,214,1727,FALSE
"927",2018,214,48,FALSE
"928",2019,214,1695,FALSE
"929",2020,214,1136,FALSE
"930",2021,214,1568,FALSE
"931",2012,215,1691,FALSE
"932",2013,215,181,FALSE
"933",2014,215,1563,FALSE
"934",2015,215,1616,FALSE
"935",2016,215,239,FALSE
"936",2017,215,1516,FALSE
"937",2018,215,113,FALSE
"938",2019,215,321,FALSE
"939",2020,215,744,FALSE
"940",2021,215,1122,FALSE
"941",2012,216,871,FALSE
"942",2013,216,87,FALSE
"943",2014,216,681,FALSE
"944",2015,216,661,FALSE
"945",2016,216,517,FALSE
"946",2017,216,1679,FALSE
"947",2018,216,125,FALSE
"948",2019,216,1372,FALSE
"949",2020,216,565,FALSE
"950",2021,216,1681,FALSE
"951",2012,217,2393,FALSE
"952",2013,217,1462.55589117537,TRUE
"953",2014,217,1042,FALSE
"954",2015,217,255,FALSE
"955",2016,217,464,FALSE
"956",2017,217,582,FALSE
"957",2018,217,213,FALSE
"958",2019,217,1461,FALSE
"959",2020,217,386,FALSE
"960",2021,217,1250,FALSE
"961",2012,218,702,FALSE
"962",2013,218,1895.49208575494,TRUE
"963",2014,218,1623.72410844994,TRUE
"964",2015,218,503,FALSE
"965",2016,218,1195,FALSE
"966",2017,218,1239,FALSE
"967",2018,218,436,FALSE
"968",2019,218,2356,FALSE
"969",2020,218,193,FALSE
"970",2021,218,2180,FALSE
"971",2012,219,164,FALSE
"972",2013,219,2069.66894830741,TRUE
"973",2014,219,1772.92819796715,TRUE
"974",2015,219,59,FALSE
"975",2016,219,1708,FALSE
"976",2017,219,2037,FALSE
"977",2018,219,54,FALSE
"978",2019,219,2901,FALSE
"979",2020,219,220,FALSE
"980",2021,219,2470,FALSE
"981",2012,220,159,FALSE
"982",2013,220,1187.21798074888,TRUE
"983",2014,220,1016.99947571315,TRUE
"984",2015,220,909.004026456062,TRUE
"985",2016,220,717,FALSE
"986",2017,220,310,FALSE
"987",2018,220,255.272285039367,TRUE
"988",2019,220,1500,FALSE
"989",2020,220,61,FALSE
"990",2021,220,1603,FALSE
"991",2012,221,927.881135571326,TRUE
"992",2013,221,1862.67408947991,TRUE
"993",2014,221,1595.61142381844,TRUE
"994",2015,221,1426.17301551192,TRUE
"995",2016,221,433,FALSE
"996",2017,221,964,FALSE
"997",2018,221,400.50696582889,TRUE
"998",2019,221,1206,FALSE
"999",2020,221,941.009008302611,TRUE
"1000",2021,221,2353,FALSE
"1001",2012,222,528.783406411333,TRUE
"1002",2013,222,1061.5057386331,TRUE
"1003",2014,222,909.311345954103,TRUE
"1004",2015,222,812.751328534908,TRUE
"1005",2016,222,393,FALSE
"1006",2017,222,848,FALSE
"1007",2018,222,228.241991031798,TRUE
"1008",2019,222,576,FALSE
"1009",2020,222,536.264754343094,TRUE
"1010",2021,222,1007.33866637627,TRUE
"1011",2012,223,523.817693100723,TRUE
"1012",2013,223,1051.53738763975,TRUE
"1013",2014,223,900.772328112199,TRUE
"1014",2015,223,805.119154914201,TRUE
"1015",2016,223,459,FALSE
"1016",2017,223,746.531227885342,TRUE
"1017",2018,223,226.098715127371,TRUE
"1018",2019,223,594.409124116983,TRUE
"1019",2020,223,531.22907986843,TRUE
"1020",2021,223,997.879534972948,TRUE
"1021",2012,224,310.410556873674,TRUE
"1022",2013,224,623.133410239517,TRUE
"1023",2014,224,533.791130131928,TRUE
"1024",2015,224,477.107753865877,TRUE
"1025",2016,224,272,FALSE
"1026",2017,224,442.388973288071,TRUE
"1027",2018,224,133.984452962024,TRUE
"1028",2019,224,352.24252036823,TRUE
"1029",2020,224,314.802485380181,TRUE
"1030",2021,224,591.336146791078,TRUE
