"","year","stream_name","count","imputed"
"99",2020,160,0,TRUE
"100",2021,160,0,TRUE
"101",2012,161,4.22815465174211,TRUE
"102",2013,161,4.2528344564662,TRUE
"103",2014,161,2.48135117454235,TRUE
"104",2015,161,5.5721340481309,TRUE
"105",2016,161,3.20321053968385,TRUE
"106",2017,161,3.27538008263834,TRUE
"107",2018,161,0,FALSE
"108",2019,161,9,FALSE
"109",2020,161,1.8685489295857,TRUE
"110",2021,161,2.37080933233966,TRUE
"111",2012,162,5.63753953565674,TRUE
"112",2013,162,5.67044594195537,TRUE
"113",2014,162,3.3084682327198,TRUE
"114",2015,162,7.42951206417534,TRUE
"115",2016,162,4.27094738624538,TRUE
"116",2017,162,4.36717344351799,TRUE
"117",2018,162,2,FALSE
"118",2019,162,10,FALSE
"119",2020,162,2.49139857278093,TRUE
"120",2021,162,3.16107910978616,TRUE
"121",2012,163,1.40938488391418,TRUE
"122",2013,163,1.4176114854888,TRUE
"123",2014,163,0.82711705817874,TRUE
"124",2015,163,1.85737801604369,TRUE
"125",2016,163,1.06773684656122,TRUE
"126",2017,163,1.09179336087935,TRUE
"127",2018,163,3,FALSE
"128",2019,163,0,FALSE
"129",2020,163,0.622849643195114,TRUE
"130",2021,163,0.790269777446371,TRUE
"131",2012,164,40.8721616335513,TRUE
"132",2013,164,41.1107330792108,TRUE
"133",2014,164,23.9863946871936,TRUE
"134",2015,164,53.8639624653441,TRUE
"135",2016,164,30.9643685503153,TRUE
"136",2017,164,31.662007465541,TRUE
"137",2018,164,1,FALSE
"138",2019,164,86,FALSE
"139",2020,164,18.0626396526802,TRUE
"140",2021,164,22.9178235459726,TRUE
"141",2012,165,14.0938488391563,TRUE
"142",2013,165,14.1761148548985,TRUE
"143",2014,165,8.27117058170378,TRUE
"144",2015,165,18.5737801604559,TRUE
"145",2016,165,10.6773684656181,TRUE
"146",2017,165,10.9179336087982,TRUE
"147",2018,165,16,FALSE
"148",2019,165,14,FALSE
"149",2020,165,6.22849643195079,TRUE
"150",2021,165,7.90269777446204,TRUE
"151",2012,166,25.1442552149734,TRUE
"152",2013,166,25.2910226248879,TRUE
"153",2014,166,14.7562547604475,TRUE
"154",2015,166,33.1367161641146,TRUE
"155",2016,166,19.0490532977884,TRUE
"156",2017,166,6,FALSE
"157",2018,166,19,FALSE
"158",2019,166,48,FALSE
"159",2020,166,11.1120039431175,TRUE
"160",2021,166,14.0988776007126,TRUE
"161",2012,167,35.1330689305302,TRUE
"162",2013,167,35.3381412019115,TRUE
"163",2014,167,20.6183285692672,TRUE
"164",2015,167,46.3006171060503,TRUE
"165",2016,167,26.6164854297946,TRUE
"166",2017,167,59,FALSE
"167",2018,167,17,FALSE
"168",2019,167,26,FALSE
"169",2020,167,15.5263616739442,TRUE
"170",2021,167,19.699801579075,TRUE
"171",2012,168,21.4892844787999,TRUE
"172",2013,168,21.6147177828419,TRUE
"173",2014,168,24,FALSE
"174",2015,168,28.3199608291029,TRUE
"175",2016,168,16.280081617662,TRUE
"176",2017,168,41,FALSE
"177",2018,168,7,FALSE
"178",2019,168,3,FALSE
"179",2020,168,9.49676230047321,TRUE
"180",2021,168,12.0494638051436,TRUE
"181",2012,169,185.380894103214,TRUE
"182",2013,169,186.462965405811,TRUE
"183",2014,169,613,FALSE
"184",2015,169,244.306862084333,TRUE
"185",2016,169,140.442837420661,TRUE
"186",2017,169,28,FALSE
"187",2018,169,4,FALSE
"188",2019,169,2,FALSE
"189",2020,169,81.9254027780651,TRUE
"190",2021,169,103.946707758136,TRUE
"191",2012,170,76,FALSE
"192",2013,170,80,FALSE
"193",2014,170,405,FALSE
"194",2015,170,146.213092738722,TRUE
"195",2016,170,84.0524143551882,TRUE
"196",2017,170,126,FALSE
"197",2018,170,0,FALSE
"198",2019,170,36,FALSE
"199",2020,170,-2,FALSE
"200",2021,170,0,FALSE
"201",2012,171,149,FALSE
"202",2013,171,53,FALSE
"203",2014,171,713,FALSE
"204",2015,171,212.728896371027,TRUE
"205",2016,171,122.289851121778,TRUE
"206",2017,171,125,FALSE
"207",2018,171,3,FALSE
"208",2019,171,1,FALSE
"209",2020,171,5,FALSE
"210",2021,171,0,FALSE
"211",2012,172,198,FALSE
"212",2013,172,304,FALSE
"213",2014,172,221,FALSE
"214",2015,172,201.575331738797,TRUE
"215",2016,172,115.878085810797,TRUE
"216",2017,172,150,FALSE
"217",2018,172,6,FALSE
"218",2019,172,59,FALSE
"219",2020,172,24,FALSE
"220",2021,172,32,FALSE
"221",2012,173,605,FALSE
"222",2013,173,7,FALSE
"223",2014,173,360,FALSE
"224",2015,173,255.923610317623,TRUE
"225",2016,173,147.120869510793,TRUE
"226",2017,173,151,FALSE
"227",2018,173,6,FALSE
"228",2019,173,112,FALSE
"229",2020,173,21,FALSE
"230",2021,173,0,FALSE
"231",2012,174,468,FALSE
"232",2013,174,530,FALSE
"233",2014,174,20,FALSE
"234",2015,174,256.531986572104,TRUE
"235",2016,174,147.470602164836,TRUE
"236",2017,174,90,FALSE
"237",2018,174,13,FALSE
"238",2019,174,103,FALSE
"239",2020,174,19,FALSE
"240",2021,174,22,FALSE
"241",2012,175,258,FALSE
"242",2013,175,312,FALSE
"243",2014,175,2787,FALSE
"244",2015,175,765.540118036385,TRUE
"245",2016,175,440.080255473199,TRUE
"246",2017,175,195,FALSE
"247",2018,175,19,FALSE
"248",2019,175,132,FALSE
"249",2020,175,54,FALSE
"250",2021,175,18,FALSE
"251",2012,176,308,FALSE
"252",2013,176,637,FALSE
"253",2014,176,24,FALSE
"254",2015,176,279.693792470279,TRUE
"255",2016,176,115,FALSE
"256",2017,176,213,FALSE
"257",2018,176,0,FALSE
"258",2019,176,157,FALSE
"259",2020,176,49,FALSE
"260",2021,176,37,FALSE
"261",2012,177,417,FALSE
"262",2013,177,1329,FALSE
"263",2014,177,212,FALSE
"264",2015,177,32,FALSE
"265",2016,177,428,FALSE
"266",2017,177,686,FALSE
"267",2018,177,0,FALSE
"268",2019,177,17,FALSE
"269",2020,177,86,FALSE
"270",2021,177,12,FALSE
"271",2012,178,285,FALSE
"272",2013,178,341,FALSE
"273",2014,178,43,FALSE
"274",2015,178,2,FALSE
"275",2016,178,467,FALSE
"276",2017,178,536,FALSE
"277",2018,178,55,FALSE
"278",2019,178,211,FALSE
"279",2020,178,26,FALSE
"280",2021,178,54,FALSE
"281",2012,179,231,FALSE
"282",2013,179,461,FALSE
"283",2014,179,229,FALSE
"284",2015,179,280,FALSE
"285",2016,179,377,FALSE
"286",2017,179,186,FALSE
"287",2018,179,6,FALSE
"288",2019,179,25,FALSE
"289",2020,179,110,FALSE
"290",2021,179,75,FALSE
"291",2012,180,127,FALSE
"292",2013,180,702,FALSE
"293",2014,180,276,FALSE
"294",2015,180,407,FALSE
"295",2016,180,637,FALSE
"296",2017,180,245,FALSE
"297",2018,180,194,FALSE
"298",2019,180,51,FALSE
"299",2020,180,182,FALSE
"300",2021,180,59,FALSE
"301",2012,181,339,FALSE
"302",2013,181,220,FALSE
"303",2014,181,1087,FALSE
"304",2015,181,380,FALSE
"305",2016,181,502,FALSE
"306",2017,181,333,FALSE
"307",2018,181,188,FALSE
"308",2019,181,-12,FALSE
"309",2020,181,167,FALSE
"310",2021,181,36,FALSE
"311",2012,182,280,FALSE
"312",2013,182,1150,FALSE
"313",2014,182,2235,FALSE
"314",2015,182,228,FALSE
"315",2016,182,685,FALSE
"316",2017,182,455,FALSE
"317",2018,182,573,FALSE
"318",2019,182,31,FALSE
"319",2020,182,299,FALSE
"320",2021,182,198,FALSE
"321",2012,183,428,FALSE
"322",2013,183,1260,FALSE
"323",2014,183,582,FALSE
"324",2015,183,467,FALSE
"325",2016,183,630,FALSE
"326",2017,183,155,FALSE
"327",2018,183,763,FALSE
"328",2019,183,94,FALSE
"329",2020,183,169,FALSE
"330",2021,183,190,FALSE
"331",2012,184,285,FALSE
"332",2013,184,1170,FALSE
"333",2014,184,311,FALSE
"334",2015,184,594,FALSE
"335",2016,184,614,FALSE
"336",2017,184,72,FALSE
"337",2018,184,517,FALSE
"338",2019,184,73,FALSE
"339",2020,184,250,FALSE
"340",2021,184,199,FALSE
"341",2012,185,976,FALSE
"342",2013,185,1222,FALSE
"343",2014,185,38,FALSE
"344",2015,185,452,FALSE
"345",2016,185,510,FALSE
"346",2017,185,107,FALSE
"347",2018,185,574,FALSE
"348",2019,185,372,FALSE
"349",2020,185,109,FALSE
"350",2021,185,210,FALSE
"351",2012,186,704,FALSE
"352",2013,186,1444,FALSE
"353",2014,186,2437,FALSE
"354",2015,186,148,FALSE
"355",2016,186,720,FALSE
"356",2017,186,1,FALSE
"357",2018,186,553,FALSE
"358",2019,186,306,FALSE
"359",2020,186,65,FALSE
"360",2021,186,242,FALSE
"361",2012,187,574,FALSE
"362",2013,187,1008,FALSE
"363",2014,187,2038,FALSE
"364",2015,187,641,FALSE
"365",2016,187,753,FALSE
"366",2017,187,-4,FALSE
"367",2018,187,216,FALSE
"368",2019,187,494,FALSE
"369",2020,187,311,FALSE
"370",2021,187,596,FALSE
"371",2012,188,531,FALSE
"372",2013,188,799,FALSE
"373",2014,188,627,FALSE
"374",2015,188,88,FALSE
"375",2016,188,784,FALSE
"376",2017,188,1597,FALSE
"377",2018,188,370,FALSE
"378",2019,188,655,FALSE
"379",2020,188,143,FALSE
"380",2021,188,613,FALSE
"381",2012,189,1808,FALSE
"382",2013,189,639,FALSE
"383",2014,189,6,FALSE
"384",2015,189,68,FALSE
"385",2016,189,95,FALSE
"386",2017,189,1107,FALSE
"387",2018,189,465,FALSE
"388",2019,189,236,FALSE
"389",2020,189,150,FALSE
"390",2021,189,688,FALSE
"391",2012,190,794,FALSE
"392",2013,190,59,FALSE
"393",2014,190,1249,FALSE
"394",2015,190,213,FALSE
"395",2016,190,1415,FALSE
"396",2017,190,502,FALSE
"397",2018,190,480,FALSE
"398",2019,190,514,FALSE
"399",2020,190,200,FALSE
"400",2021,190,405,FALSE
"401",2012,191,747,FALSE
"402",2013,191,813,FALSE
"403",2014,191,933,FALSE
"404",2015,191,385,FALSE
"405",2016,191,311,FALSE
"406",2017,191,946,FALSE
"407",2018,191,451,FALSE
"408",2019,191,265,FALSE
"409",2020,191,90,FALSE
"410",2021,191,631,FALSE
"411",2012,192,606,FALSE
"412",2013,192,737,FALSE
"413",2014,192,533,FALSE
"414",2015,192,642,FALSE
"415",2016,192,-127,FALSE
"416",2017,192,843,FALSE
"417",2018,192,29,FALSE
"418",2019,192,2434,FALSE
"419",2020,192,322,FALSE
"420",2021,192,567,FALSE
"421",2012,193,579,FALSE
"422",2013,193,741,FALSE
"423",2014,193,850,FALSE
"424",2015,193,1071,FALSE
"425",2016,193,541,FALSE
"426",2017,193,854,FALSE
"427",2018,193,0,FALSE
"428",2019,193,3214,FALSE
"429",2020,193,505,FALSE
"430",2021,193,774,FALSE
"431",2012,194,525,FALSE
"432",2013,194,1837,FALSE
"433",2014,194,533,FALSE
"434",2015,194,525,FALSE
"435",2016,194,364,FALSE
"436",2017,194,424,FALSE
"437",2018,194,170,FALSE
"438",2019,194,2763,FALSE
"439",2020,194,660,FALSE
"440",2021,194,611,FALSE
"441",2012,195,528,FALSE
"442",2013,195,2139,FALSE
"443",2014,195,568,FALSE
"444",2015,195,396,FALSE
"445",2016,195,14,FALSE
"446",2017,195,1426,FALSE
"447",2018,195,411,FALSE
"448",2019,195,2118,FALSE
"449",2020,195,843,FALSE
"450",2021,195,727,FALSE
"451",2012,196,839,FALSE
"452",2013,196,965,FALSE
"453",2014,196,556,FALSE
"454",2015,196,470,FALSE
"455",2016,196,112,FALSE
"456",2017,196,215,FALSE
"457",2018,196,1689,FALSE
"458",2019,196,2327,FALSE
"459",2020,196,281,FALSE
"460",2021,196,775,FALSE
"461",2012,197,2029,FALSE
"462",2013,197,1274,FALSE
"463",2014,197,211,FALSE
"464",2015,197,1431,FALSE
"465",2016,197,591,FALSE
"466",2017,197,806,FALSE
"467",2018,197,629,FALSE
"468",2019,197,2477,FALSE
"469",2020,197,215,FALSE
"470",2021,197,237,FALSE
"471",2012,198,1323,FALSE
"472",2013,198,641,FALSE
"473",2014,198,540,FALSE
"474",2015,198,1143,FALSE
"475",2016,198,478,FALSE
"476",2017,198,395,FALSE
"477",2018,198,1251,FALSE
"478",2019,198,1133,FALSE
"479",2020,198,611,FALSE
"480",2021,198,674,FALSE
"481",2012,199,685,FALSE
"482",2013,199,710,FALSE
"483",2014,199,806,FALSE
"484",2015,199,1675,FALSE
"485",2016,199,330,FALSE
"486",2017,199,1376,FALSE
"487",2018,199,1509,FALSE
"488",2019,199,1713,FALSE
"489",2020,199,634,FALSE
"490",2021,199,476,FALSE
"491",2012,200,1043,FALSE
"492",2013,200,1959,FALSE
"493",2014,200,1886,FALSE
"494",2015,200,183,FALSE
"495",2016,200,59,FALSE
"496",2017,200,108,FALSE
"497",2018,200,1125,FALSE
"498",2019,200,705,FALSE
"499",2020,200,549,FALSE
"500",2021,200,359,FALSE
"501",2012,201,757,FALSE
"502",2013,201,837,FALSE
"503",2014,201,842,FALSE
"504",2015,201,332,FALSE
"505",2016,201,787,FALSE
"506",2017,201,378,FALSE
"507",2018,201,1411,FALSE
"508",2019,201,2106,FALSE
"509",2020,201,448,FALSE
"510",2021,201,326,FALSE
"511",2012,202,784,FALSE
"512",2013,202,791,FALSE
"513",2014,202,128,FALSE
"514",2015,202,113,FALSE
"515",2016,202,855,FALSE
"516",2017,202,702,FALSE
"517",2018,202,876,FALSE
"518",2019,202,608,FALSE
"519",2020,202,415,FALSE
"520",2021,202,400,FALSE
"521",2012,203,1067,FALSE
"522",2013,203,814,FALSE
"523",2014,203,148,FALSE
"524",2015,203,199,FALSE
"525",2016,203,671,FALSE
"526",2017,203,504,FALSE
"527",2018,203,995,FALSE
"528",2019,203,1410,FALSE
"529",2020,203,159,FALSE
"530",2021,203,262,FALSE
"531",2012,204,1331,FALSE
"532",2013,204,937,FALSE
"533",2014,204,201,FALSE
"534",2015,204,1595,FALSE
"535",2016,204,263,FALSE
"536",2017,204,1055,FALSE
"537",2018,204,431,FALSE
"538",2019,204,1913,FALSE
"539",2020,204,152,FALSE
"540",2021,204,337,FALSE
"541",2012,205,825,FALSE
"542",2013,205,1537,FALSE
"543",2014,205,244,FALSE
"544",2015,205,788,FALSE
"545",2016,205,195,FALSE
"546",2017,205,1233,FALSE
"547",2018,205,706,FALSE
"548",2019,205,3096,FALSE
"549",2020,205,317,FALSE
"550",2021,205,431,FALSE
"551",2012,206,529,FALSE
"552",2013,206,657,FALSE
"553",2014,206,78,FALSE
"554",2015,206,1690,FALSE
"555",2016,206,96,FALSE
"556",2017,206,167,FALSE
"557",2018,206,514,FALSE
"558",2019,206,2618,FALSE
"559",2020,206,0,FALSE
"560",2021,206,406,FALSE
"561",2012,207,470,FALSE
"562",2013,207,1265,FALSE
"563",2014,207,2,FALSE
"564",2015,207,2183,FALSE
"565",2016,207,13,FALSE
"566",2017,207,796,FALSE
"567",2018,207,325,FALSE
"568",2019,207,1815,FALSE
"569",2020,207,182,FALSE
"570",2021,207,415,FALSE
"571",2012,208,792,FALSE
"572",2013,208,770,FALSE
"573",2014,208,41,FALSE
"574",2015,208,559,FALSE
"575",2016,208,141,FALSE
"576",2017,208,1197,FALSE
"577",2018,208,472,FALSE
"578",2019,208,3216,FALSE
"579",2020,208,604,FALSE
"580",2021,208,320,FALSE
"581",2012,209,1019,FALSE
"582",2013,209,495,FALSE
"583",2014,209,125,FALSE
"584",2015,209,838,FALSE
"585",2016,209,1018,FALSE
"586",2017,209,1119,FALSE
"587",2018,209,794,FALSE
"588",2019,209,1541,FALSE
"589",2020,209,93,FALSE
"590",2021,209,650,FALSE
"591",2012,210,1463,FALSE
"592",2013,210,561,FALSE
"593",2014,210,474,FALSE
"594",2015,210,859,FALSE
"595",2016,210,580,FALSE
"596",2017,210,1393,FALSE
"597",2018,210,491,FALSE
"598",2019,210,1615,FALSE
"599",2020,210,899,FALSE
"600",2021,210,762,FALSE
"601",2012,211,1150,FALSE
"602",2013,211,280,FALSE
"603",2014,211,207,FALSE
"604",2015,211,1082,FALSE
"605",2016,211,641,FALSE
"606",2017,211,654,FALSE
"607",2018,211,342,FALSE
"608",2019,211,2306,FALSE
"609",2020,211,1307,FALSE
"610",2021,211,153,FALSE
"611",2012,212,839,FALSE
"612",2013,212,1042,FALSE
"613",2014,212,834,FALSE
"614",2015,212,1190,FALSE
"615",2016,212,16,FALSE
"616",2017,212,1282,FALSE
"617",2018,212,682,FALSE
"618",2019,212,3923,FALSE
"619",2020,212,755,FALSE
"620",2021,212,67,FALSE
"621",2012,213,1414,FALSE
"622",2013,213,11,FALSE
"623",2014,213,203,FALSE
"624",2015,213,1653,FALSE
"625",2016,213,-1,FALSE
"626",2017,213,104,FALSE
"627",2018,213,936,FALSE
"628",2019,213,2555,FALSE
"629",2020,213,379,FALSE
"630",2021,213,189,FALSE
"631",2012,214,719,FALSE
"632",2013,214,47,FALSE
"633",2014,214,224,FALSE
"634",2015,214,1485,FALSE
"635",2016,214,680,FALSE
"636",2017,214,695,FALSE
"637",2018,214,670,FALSE
"638",2019,214,1924,FALSE
"639",2020,214,89,FALSE
"640",2021,214,16,FALSE
"641",2012,215,586,FALSE
"642",2013,215,521,FALSE
"643",2014,215,0,FALSE
"644",2015,215,1297,FALSE
"645",2016,215,265,FALSE
"646",2017,215,665,FALSE
"647",2018,215,471,FALSE
"648",2019,215,1332,FALSE
"649",2020,215,277,FALSE
"650",2021,215,433,FALSE
"651",2012,216,449,FALSE
"652",2013,216,537,FALSE
"653",2014,216,223,FALSE
"654",2015,216,1048,FALSE
"655",2016,216,548,FALSE
"656",2017,216,2266,FALSE
"657",2018,216,360,FALSE
"658",2019,216,1767,FALSE
"659",2020,216,711,FALSE
"660",2021,216,433,FALSE
"661",2012,217,1377,FALSE
"662",2013,217,1671,FALSE
"663",2014,217,55,FALSE
"664",2015,217,2111,FALSE
"665",2016,217,1638,FALSE
"666",2017,217,205,FALSE
"667",2018,217,396,FALSE
"668",2019,217,2124,FALSE
"669",2020,217,788,FALSE
"670",2021,217,42,FALSE
"671",2012,218,2154,FALSE
"672",2013,218,258,FALSE
"673",2014,218,686,FALSE
"674",2015,218,975,FALSE
"675",2016,218,993,FALSE
"676",2017,218,158,FALSE
"677",2018,218,1146,FALSE
"678",2019,218,1317,FALSE
"679",2020,218,220,FALSE
"680",2021,218,54,FALSE
"681",2012,219,1413,FALSE
"682",2013,219,1132,FALSE
"683",2014,219,546,FALSE
"684",2015,219,896,FALSE
"685",2016,219,785,FALSE
"686",2017,219,624,FALSE
"687",2018,219,707,FALSE
"688",2019,219,409,FALSE
"689",2020,219,549,FALSE
"690",2021,219,332,FALSE
"691",2012,220,925,FALSE
"692",2013,220,2119,FALSE
"693",2014,220,368,FALSE
"694",2015,220,613,FALSE
"695",2016,220,632,FALSE
"696",2017,220,241,FALSE
"697",2018,220,26,FALSE
"698",2019,220,779,FALSE
"699",2020,220,635,FALSE
"700",2021,220,91,FALSE
"701",2012,221,1504,FALSE
"702",2013,221,1193,FALSE
"703",2014,221,441,FALSE
"704",2015,221,1820,FALSE
"705",2016,221,305,FALSE
"706",2017,221,636,FALSE
"707",2018,221,258,FALSE
"708",2019,221,847,FALSE
"709",2020,221,686,FALSE
"710",2021,221,107,FALSE
"711",2012,222,759,FALSE
"712",2013,222,1354,FALSE
"713",2014,222,70,FALSE
"714",2015,222,2295,FALSE
"715",2016,222,422,FALSE
"716",2017,222,711,FALSE
"717",2018,222,673,FALSE
"718",2019,222,499,FALSE
"719",2020,222,303,FALSE
"720",2021,222,204,FALSE
"721",2012,223,338,FALSE
"722",2013,223,2294,FALSE
"723",2014,223,0,FALSE
"724",2015,223,140,FALSE
"725",2016,223,4,FALSE
"726",2017,223,1547,FALSE
"727",2018,223,629,FALSE
"728",2019,223,682,FALSE
"729",2020,223,237,FALSE
"730",2021,223,208,FALSE
"731",2012,224,699,FALSE
"732",2013,224,299,FALSE
"733",2014,224,0,FALSE
"734",2015,224,91,FALSE
"735",2016,224,250,FALSE
"736",2017,224,2043,FALSE
"737",2018,224,1138,FALSE
"738",2019,224,949,FALSE
"739",2020,224,953,FALSE
"740",2021,224,347,FALSE
"741",2012,225,854,FALSE
"742",2013,225,199,FALSE
"743",2014,225,0,FALSE
"744",2015,225,1097,FALSE
"745",2016,225,124,FALSE
"746",2017,225,1349,FALSE
"747",2018,225,1083,FALSE
"748",2019,225,4131,FALSE
"749",2020,225,702,FALSE
"750",2021,225,13,FALSE
"751",2012,226,1483,FALSE
"752",2013,226,1348,FALSE
"753",2014,226,0,FALSE
"754",2015,226,2240,FALSE
"755",2016,226,46,FALSE
"756",2017,226,66,FALSE
"757",2018,226,774,FALSE
"758",2019,226,3379,FALSE
"759",2020,226,1088,FALSE
"760",2021,226,43,FALSE
"761",2012,227,960,FALSE
"762",2013,227,821,FALSE
"763",2014,227,0,FALSE
"764",2015,227,1251,FALSE
"765",2016,227,77,FALSE
"766",2017,227,1684,FALSE
"767",2018,227,997,FALSE
"768",2019,227,744,FALSE
"769",2020,227,806,FALSE
"770",2021,227,150,FALSE
"771",2012,228,1389,FALSE
"772",2013,228,1178,FALSE
"773",2014,228,0,FALSE
"774",2015,228,851,FALSE
"775",2016,228,101,FALSE
"776",2017,228,1148,FALSE
"777",2018,228,1137,FALSE
"778",2019,228,2943,FALSE
"779",2020,228,836,FALSE
"780",2021,228,493,FALSE
"781",2012,229,1162,FALSE
"782",2013,229,1841,FALSE
"783",2014,229,0,FALSE
"784",2015,229,14,FALSE
"785",2016,229,488,FALSE
"786",2017,229,1718,FALSE
"787",2018,229,1580,FALSE
"788",2019,229,4548,FALSE
"789",2020,229,560,FALSE
"790",2021,229,622,FALSE
"791",2012,230,769,FALSE
"792",2013,230,1457,FALSE
"793",2014,230,0,FALSE
"794",2015,230,472,FALSE
"795",2016,230,1114,FALSE
"796",2017,230,2897,FALSE
"797",2018,230,1218,FALSE
"798",2019,230,3554,FALSE
"799",2020,230,1044,FALSE
"800",2021,230,1038,FALSE
"801",2012,231,474,FALSE
"802",2013,231,822,FALSE
"803",2014,231,0,FALSE
"804",2015,231,820,FALSE
"805",2016,231,837,FALSE
"806",2017,231,1693,FALSE
"807",2018,231,1064,FALSE
"808",2019,231,2148,FALSE
"809",2020,231,1021,FALSE
"810",2021,231,1402,FALSE
"811",2012,232,1012,FALSE
"812",2013,232,2488,FALSE
"813",2014,232,123,FALSE
"814",2015,232,1928,FALSE
"815",2016,232,884,FALSE
"816",2017,232,1004,FALSE
"817",2018,232,2987,FALSE
"818",2019,232,2350,FALSE
"819",2020,232,1038,FALSE
"820",2021,232,1551,FALSE
"821",2012,233,1520,FALSE
"822",2013,233,2425,FALSE
"823",2014,233,87,FALSE
"824",2015,233,1575,FALSE
"825",2016,233,1099,FALSE
"826",2017,233,2373,FALSE
"827",2018,233,1106,FALSE
"828",2019,233,2733,FALSE
"829",2020,233,1499,FALSE
"830",2021,233,1960,FALSE
"831",2012,234,1567,FALSE
"832",2013,234,2608,FALSE
"833",2014,234,576,FALSE
"834",2015,234,738,FALSE
"835",2016,234,449,FALSE
"836",2017,234,728,FALSE
"837",2018,234,149,FALSE
"838",2019,234,2675,FALSE
"839",2020,234,176,FALSE
"840",2021,234,1560,FALSE
"841",2012,235,2803,FALSE
"842",2013,235,1891,FALSE
"843",2014,235,581,FALSE
"844",2015,235,72,FALSE
"845",2016,235,1962,FALSE
"846",2017,235,3,FALSE
"847",2018,235,414,FALSE
"848",2019,235,1568,FALSE
"849",2020,235,4,FALSE
"850",2021,235,1002,FALSE
"851",2012,236,1600,FALSE
"852",2013,236,1379,FALSE
"853",2014,236,671,FALSE
"854",2015,236,971,FALSE
"855",2016,236,1526,FALSE
"856",2017,236,1123,FALSE
"857",2018,236,221,FALSE
"858",2019,236,2082,FALSE
"859",2020,236,128,FALSE
"860",2021,236,770,FALSE
"861",2012,237,870,FALSE
"862",2013,237,785,FALSE
"863",2014,237,307,FALSE
"864",2015,237,1650,FALSE
"865",2016,237,2132,FALSE
"866",2017,237,43,FALSE
"867",2018,237,233,FALSE
"868",2019,237,2253,FALSE
"869",2020,237,238,FALSE
"870",2021,237,515,FALSE
"871",2012,238,887,FALSE
"872",2013,238,271,FALSE
"873",2014,238,440,FALSE
"874",2015,238,2112,FALSE
"875",2016,238,1117,FALSE
"876",2017,238,405,FALSE
"877",2018,238,1094,FALSE
"878",2019,238,1604,FALSE
"879",2020,238,517,FALSE
"880",2021,238,370,FALSE
"881",2012,239,824,FALSE
"882",2013,239,1229,FALSE
"883",2014,239,245,FALSE
"884",2015,239,910,FALSE
"885",2016,239,1258,FALSE
"886",2017,239,15,FALSE
"887",2018,239,607,FALSE
"888",2019,239,631,FALSE
