"date","observed","estimated","low.95%CI","upper.95%CI","run_timing_curve"
"27-May",,0,0,63,0
"28-May",,0,0,44,0
"29-May",,0,0,0,0
"30-May",,0,0,21,0
"31-May",,0,0,36,0
"1-Jun",,0,0,20,0
"2-Jun",,0,0,103,0
"3-Jun",,0,0,107,0
"4-Jun",,0,0,160,0
"5-Jun",,0,0,196,0
"6-Jun",,3,0,187,0
"7-Jun",,0,0,186,0
"8-Jun",1,,,,0
"9-Jun",5,,,,0
"10-Jun",0,,,,0
"11-Jun",7,,,,0
"12-Jun",0,,,,0
"13-Jun",6,,,,0
"14-Jun",2,,,,0
"15-Jun",8,,,,0
"16-Jun",0,,,,0
"17-Jun",17,,,,0
"18-Jun",7,,,,0
"19-Jun",22,,,,0
"20-Jun",4,,,,0
"21-Jun",2,,,,0
"22-Jun",8,,,,0
"23-Jun",10,,,,0
"24-Jun",22,,,,0
"25-Jun",175,,,,0
"26-Jun",185,,,,1
"27-Jun",50,,,,1
"28-Jun",64,,,,3
"29-Jun",117,,,,5
"30-Jun",106,,,,8
"1-Jul",66,,,,14
"2-Jul",115,,,,22
"3-Jul",351,,,,34
"4-Jul",339,,,,50
"5-Jul",515,,,,72
"6-Jul",570,,,,101
"7-Jul",273,,,,138
"8-Jul",222,,,,184
"9-Jul",256,,,,240
"10-Jul",377,,,,306
"11-Jul",455,,,,382
"12-Jul",398,,,,469
"13-Jul",563,,,,565
"14-Jul",566,,,,670
"15-Jul",501,,,,781
"16-Jul",472,,,,898
"17-Jul",1298,,,,1017
"18-Jul",851,,,,1137
"19-Jul",812,,,,1255
"20-Jul",1750,,,,1368
"21-Jul",,1476,1273,1679,1475
"22-Jul",1146,,,,1573
"23-Jul",1021,,,,1660
"24-Jul",3658,,,,1735
"25-Jul",2491,,,,1796
"26-Jul",830,,,,1843
"27-Jul",602,,,,1875
"28-Jul",882,,,,1893
"29-Jul",2374,,,,1896
"30-Jul",1227,,,,1885
"31-Jul",3000,,,,1862
"1-Aug",4966,,,,1826
"2-Aug",2007,,,,1780
"3-Aug",2153,,,,1724
"4-Aug",1753,,,,1660
"5-Aug",1462,,,,1590
"6-Aug",537,,,,1514
"7-Aug",911,,,,1435
"8-Aug",673,,,,1354
"9-Aug",857,,,,1271
"10-Aug",813,,,,1187
"11-Aug",415,,,,1105
"12-Aug",912,,,,1024
"13-Aug",216,,,,945
"14-Aug",370,,,,869
"15-Aug",751,,,,796
"16-Aug",676,,,,727
"17-Aug",742,,,,661
"18-Aug",1020,,,,600
"19-Aug",680,,,,542
"20-Aug",1267,,,,489
"21-Aug",835,,,,439
"22-Aug",575,,,,394
"23-Aug",304,,,,352
"24-Aug",433,,,,314
"25-Aug",423,,,,279
"26-Aug",608,,,,248
"27-Aug",184,,,,220
"28-Aug",545,,,,194
"29-Aug",516,,,,171
"30-Aug",369,,,,151
"31-Aug",226,,,,132
"1-Sep",580,,,,116
"2-Sep",421,,,,101
"3-Sep",345,,,,89
"4-Sep",241,,,,77
"5-Sep",134,,,,67
"6-Sep",90,,,,59
"7-Sep",83,,,,51
"8-Sep",139,,,,44
"9-Sep",,38,0,239,38
"10-Sep",,32,0,229,33
"11-Sep",,26,0,222,28
"12-Sep",,26,0,218,25
"13-Sep",,20,0,216,21
"14-Sep",,19,0,206,18
"15-Sep",,18,0,213,16
"16-Sep",,17,0,207,13
"17-Sep",,13,0,215,12
"18-Sep",,10,0,196,10
"19-Sep",,11,0,192,8
"20-Sep",,11,0,206,7
"21-Sep",,3,0,189,6
"22-Sep",,10,0,185,5
"23-Sep",,4,0,190,5
"24-Sep",,6,0,189,4
"25-Sep",,1,0,200,3
"26-Sep",,2,0,189,3
"27-Sep",,4,0,175,2
"28-Sep",,3,0,192,2
"29-Sep",,4,0,191,2
"30-Sep",,0,0,191,1
"1-Oct",,0,0,185,1
"2-Oct",,0,0,192,1
"3-Oct",,5,0,190,1
"4-Oct",,0,0,187,1
"5-Oct",,1,0,175,1
"6-Oct",,1,0,188,1
"7-Oct",,1,0,63,0
"8-Oct",,0,0,165,0
"9-Oct",,1,0,176,0
"10-Oct",,0,0,177,0
"11-Oct",,3,0,176,0
"12-Oct",,3,0,146,0
"13-Oct",,6,0,182,0
"14-Oct",,0,0,186,0
"15-Oct",,1,0,28,0
"16-Oct",,0,0,188,0
"17-Oct",,0,0,177,0
"18-Oct",,0,0,186,0
"19-Oct",,3,0,182,0
"20-Oct",,0,0,174,0
"21-Oct",,3,0,184,0
"22-Oct",,2,0,186,0
"23-Oct",,2,0,179,0
"24-Oct",,5,0,169,0
"25-Oct",,3,0,180,0
"26-Oct",,0,0,173,0
"27-Oct",,1,0,173,0
"28-Oct",,3,0,168,0
"29-Oct",,0,0,175,0
"30-Oct",,4,0,186,0
"31-Oct",,0,0,0,0
"1-Nov",,0,0,26,0
"2-Nov",,0,0,0,0
"3-Nov",,0,0,37,0
"5-Nov",,0,0,51,0
"8-Nov",,0,0,30,0
"9-Nov",,0,0,79,0
"10-Nov",,0,0,41,0
"12-Nov",,0,0,60,0
"13-Nov",,0,0,54,0
