"date","observed","estimated","low.95%CI","upper.95%CI","run_timing_curve"
"27-May",,0,0,55,0
"28-May",,0,0,41,0
"29-May",,0,0,0,0
"30-May",,0,0,19,0
"31-May",,0,0,36,0
"1-Jun",,0,0,19,0
"2-Jun",,0,0,100,0
"3-Jun",,0,0,106,0
"4-Jun",,0,0,161,0
"5-Jun",,1,0,178,0
"6-Jun",,1,0,195,0
"7-Jun",,0,0,187,0
"8-Jun",,1,0,192,0
"9-Jun",3,,,,0
"10-Jun",8,,,,0
"11-Jun",11,,,,0
"12-Jun",124,,,,0
"13-Jun",3415,,,,0
"14-Jun",3857,,,,0
"15-Jun",495,,,,0
"16-Jun",828,,,,0
"17-Jun",204,,,,0
"18-Jun",39,,,,0
"19-Jun",194,,,,0
"20-Jun",364,,,,0
"21-Jun",202,,,,0
"22-Jun",226,,,,0
"23-Jun",1501,,,,0
"24-Jun",258,,,,0
"25-Jun",25,,,,0
"26-Jun",45,,,,0
"27-Jun",35,,,,0
"28-Jun",51,,,,0
"29-Jun",30,,,,0
"30-Jun",25,,,,0
"1-Jul",55,,,,0
"2-Jul",29,,,,0
"3-Jul",209,,,,0
"4-Jul",4,,,,0
"5-Jul",1,,,,0
"6-Jul",69,,,,0
"7-Jul",40,,,,0
"8-Jul",21,,,,0
"9-Jul",3,,,,0
"10-Jul",20,,,,0
"11-Jul",47,,,,0
"12-Jul",99,,,,1
"13-Jul",32,,,,1
"14-Jul",87,,,,3
"15-Jul",29,,,,6
"16-Jul",35,,,,13
"17-Jul",41,,,,24
"18-Jul",,43,0,232,43
"19-Jul",,81,0,271,75
"20-Jul",,122,0,319,124
"21-Jul",,198,0,388,197
"22-Jul",46,,,,301
"23-Jul",52,,,,442
"24-Jul",23,,,,627
"25-Jul",55,,,,860
"26-Jul",45,,,,1141
"27-Jul",210,,,,1468
"28-Jul",2430,,,,1834
"29-Jul",3759,,,,2229
"30-Jul",2059,,,,2635
"31-Jul",6036,,,,3038
"1-Aug",4432,,,,3416
"2-Aug",1516,,,,3752
"3-Aug",1743,,,,4030
"4-Aug",3220,,,,4235
"5-Aug",6631,,,,4361
"6-Aug",9112,,,,4401
"7-Aug",2630,,,,4359
"8-Aug",1956,,,,4238
"9-Aug",2344,,,,4050
"10-Aug",2109,,,,3806
"11-Aug",6218,,,,3519
"12-Aug",3615,,,,3203
"13-Aug",3265,,,,2873
"14-Aug",2044,,,,2540
"15-Aug",4562,,,,2215
"16-Aug",860,,,,1907
"17-Aug",806,,,,1620
"18-Aug",939,,,,1360
"19-Aug",214,,,,1128
"20-Aug",580,,,,925
"21-Aug",430,,,,750
"22-Aug",1350,,,,602
"23-Aug",783,,,,478
"24-Aug",692,,,,376
"25-Aug",1089,,,,293
"26-Aug",1215,,,,227
"27-Aug",538,,,,173
"28-Aug",550,,,,132
"29-Aug",680,,,,99
"30-Aug",321,,,,74
"31-Aug",352,,,,55
"1-Sep",226,,,,40
"2-Sep",108,,,,30
"3-Sep",94,,,,21
"4-Sep",132,,,,15
"5-Sep",218,,,,11
"6-Sep",121,,,,8
"7-Sep",150,,,,6
"8-Sep",110,,,,4
"9-Sep",69,,,,3
"10-Sep",139,,,,2
"11-Sep",128,,,,1
"12-Sep",91,,,,1
"13-Sep",0,,,,1
"14-Sep",,1,0,197,0
"15-Sep",,5,0,192,0
"16-Sep",,0,0,179,0
"17-Sep",,3,0,187,0
"18-Sep",,3,0,189,0
"19-Sep",,3,0,182,0
"20-Sep",,0,0,189,0
"21-Sep",3,,,,0
"22-Sep",5,,,,0
"23-Sep",10,,,,0
"24-Sep",7,,,,0
"25-Sep",21,,,,0
"26-Sep",21,,,,0
"27-Sep",5,,,,0
"28-Sep",5,,,,0
"29-Sep",1,,,,0
"30-Sep",,0,0,188,0
"1-Oct",3,,,,0
"2-Oct",,2,0,189,0
"3-Oct",,0,0,176,0
"4-Oct",,2,0,183,0
"5-Oct",,0,0,183,0
"6-Oct",2,,,,0
"7-Oct",1,,,,0
"8-Oct",,0,0,187,0
"9-Oct",,4,0,194,0
"10-Oct",,0,0,180,0
"11-Oct",2,,,,0
"12-Oct",,0,0,152,0
"13-Oct",1,,,,0
"14-Oct",1,,,,0
"15-Oct",1,,,,0
"16-Oct",1,,,,0
"17-Oct",,1,0,187,0
"18-Oct",,1,0,188,0
"19-Oct",,0,0,176,0
"20-Oct",,0,0,185,0
"21-Oct",,0,0,178,0
"22-Oct",,2,0,181,0
"23-Oct",,0,0,172,0
"24-Oct",0,,,,0
"25-Oct",,5,0,178,0
"26-Oct",0,,,,0
"27-Oct",0,,,,0
"28-Oct",0,,,,0
"29-Oct",0,,,,0
"30-Oct",0,,,,0
"31-Oct",0,,,,0
"1-Nov",0,,,,0
"2-Nov",0,,,,0
"3-Nov",0,,,,0
"5-Nov",0,,,,0
"8-Nov",,0,0,36,0
"9-Nov",,0,0,88,0
"10-Nov",,0,0,54,0
"12-Nov",,0,0,53,0
"13-Nov",,0,0,54,0
