"date","observed","estimated","low.95%CI","upper.95%CI","run_timing_curve"
"27-May",,0,0,61,0
"28-May",,0,0,43,0
"29-May",,0,0,0,0
"30-May",,0,0,21,0
"31-May",,0,0,35,0
"1-Jun",,0,0,19,0
"2-Jun",,0,0,96,0
"3-Jun",,2,0,108,0
"4-Jun",,2,0,154,0
"5-Jun",,0,0,199,0
"6-Jun",,0,0,197,0
"7-Jun",3,,,,0
"8-Jun",0,,,,0
"9-Jun",2,,,,0
"10-Jun",0,,,,0
"11-Jun",4,,,,0
"12-Jun",10,,,,0
"13-Jun",8,,,,0
"14-Jun",32,,,,0
"15-Jun",11,,,,0
"16-Jun",40,,,,0
"17-Jun",16,,,,0
"18-Jun",32,,,,1
"19-Jun",45,,,,2
"20-Jun",103,,,,3
"21-Jun",487,,,,5
"22-Jun",165,,,,9
"23-Jun",56,,,,16
"24-Jun",94,,,,25
"25-Jun",64,,,,38
"26-Jun",,59,0,247,57
"27-Jun",,83,0,277,81
"28-Jun",,114,0,316,113
"29-Jun",,155,0,361,153
"30-Jun",,203,2,404,201
"1-Jul",,264,71,456,259
"2-Jul",,324,133,537,326
"3-Jul",,402,201,604,402
"4-Jul",,489,283,688,487
"5-Jul",,579,368,788,580
"6-Jul",324,,,,678
"7-Jul",454,,,,782
"8-Jul",1333,,,,889
"9-Jul",1745,,,,996
"10-Jul",1574,,,,1103
"11-Jul",1229,,,,1207
"12-Jul",869,,,,1306
"13-Jul",964,,,,1399
"14-Jul",1057,,,,1483
"15-Jul",1236,,,,1558
"16-Jul",369,,,,1623
"17-Jul",377,,,,1676
"18-Jul",2028,,,,1718
"19-Jul",4378,,,,1748
"20-Jul",2931,,,,1766
"21-Jul",2777,,,,1772
"22-Jul",1162,,,,1767
"23-Jul",2491,,,,1752
"24-Jul",1157,,,,1728
"25-Jul",909,,,,1694
"26-Jul",1327,,,,1653
"27-Jul",1262,,,,1605
"28-Jul",1192,,,,1551
"29-Jul",1441,,,,1493
"30-Jul",1148,,,,1431
"31-Jul",443,,,,1366
"1-Aug",618,,,,1299
"2-Aug",1751,,,,1231
"3-Aug",852,,,,1162
"4-Aug",1244,,,,1094
"5-Aug",1163,,,,1026
"6-Aug",2727,,,,960
"7-Aug",563,,,,896
"8-Aug",1066,,,,834
"9-Aug",434,,,,773
"10-Aug",885,,,,716
"11-Aug",1295,,,,661
"12-Aug",798,,,,609
"13-Aug",980,,,,560
"14-Aug",538,,,,514
"15-Aug",201,,,,471
"16-Aug",372,,,,430
"17-Aug",,391,182,599,392
"18-Aug",,357,154,559,357
"19-Aug",25,,,,325
"20-Aug",85,,,,295
"21-Aug",58,,,,267
"22-Aug",50,,,,242
"23-Aug",25,,,,219
"24-Aug",55,,,,198
"25-Aug",132,,,,178
"26-Aug",34,,,,160
"27-Aug",227,,,,144
"28-Aug",284,,,,130
"29-Aug",81,,,,116
"30-Aug",27,,,,104
"31-Aug",17,,,,93
"1-Sep",55,,,,84
"2-Sep",236,,,,75
"3-Sep",,66,0,268,67
"4-Sep",,58,0,250,60
"5-Sep",32,,,,53
"6-Sep",49,,,,47
"7-Sep",,40,0,238,42
"8-Sep",,41,0,232,37
"9-Sep",,35,0,220,33
"10-Sep",,27,0,222,30
"11-Sep",,25,0,223,26
"12-Sep",,24,0,224,23
"13-Sep",,17,0,216,21
"14-Sep",,19,0,218,18
"15-Sep",,18,0,214,16
"16-Sep",,13,0,203,14
"17-Sep",,3,0,204,13
"18-Sep",,10,0,200,11
"19-Sep",,10,0,202,10
"20-Sep",,10,0,191,9
"21-Sep",,5,0,213,8
"22-Sep",,14,0,212,7
"23-Sep",,3,0,184,6
"24-Sep",,8,0,204,5
"25-Sep",,9,0,200,5
"26-Sep",,2,0,202,4
"27-Sep",,3,0,190,4
"28-Sep",,3,0,191,3
"29-Sep",,0,0,194,3
"30-Sep",,2,0,185,3
"1-Oct",,2,0,187,2
"2-Oct",,3,0,188,2
"3-Oct",,5,0,178,2
"4-Oct",,0,0,188,2
"5-Oct",,0,0,190,1
"6-Oct",,3,0,182,1
"7-Oct",,1,0,68,1
"8-Oct",,0,0,173,1
"9-Oct",,4,0,176,1
"10-Oct",,0,0,189,1
"11-Oct",,2,0,178,1
"12-Oct",,0,0,150,1
"13-Oct",,0,0,176,0
"14-Oct",,0,0,184,0
"15-Oct",,0,0,22,0
"16-Oct",,0,0,189,0
"17-Oct",,5,0,183,0
"18-Oct",,0,0,175,0
"19-Oct",,0,0,172,0
"20-Oct",,0,0,175,0
"21-Oct",,0,0,189,0
"22-Oct",,0,0,174,0
"23-Oct",,1,0,180,0
"24-Oct",,1,0,176,0
"25-Oct",,2,0,179,0
"26-Oct",,1,0,179,0
"27-Oct",,0,0,191,0
"28-Oct",,0,0,178,0
"29-Oct",,0,0,182,0
"30-Oct",,2,0,172,0
"31-Oct",,0,0,0,0
"1-Nov",,0,0,34,0
"2-Nov",,0,0,0,0
"3-Nov",,0,0,17,0
"5-Nov",,0,0,99,0
"8-Nov",,0,0,41,0
"9-Nov",,0,0,67,0
"10-Nov",,0,0,49,0
"12-Nov",,0,0,15,0
"13-Nov",,0,0,48,0
