"date","observed","estimated","low.95%CI","upper.95%CI","run_timing_curve"
"27-May",0,,,,0
"28-May",0,,,,0
"29-May",0,,,,0
"30-May",0,,,,0
"31-May",0,,,,0
"1-Jun",1,,,,0
"2-Jun",0,,,,0
"3-Jun",0,,,,0
"4-Jun",1,,,,0
"5-Jun",1,,,,0
"6-Jun",1,,,,0
"7-Jun",0,,,,0
"8-Jun",2,,,,0
"9-Jun",253,,,,0
"10-Jun",145,,,,0
"11-Jun",88,,,,0
"12-Jun",22,,,,0
"13-Jun",7,,,,0
"14-Jun",484,,,,0
"15-Jun",46,,,,0
"16-Jun",137,,,,0
"17-Jun",71,,,,0
"18-Jun",65,,,,0
"19-Jun",194,,,,0
"20-Jun",87,,,,0
"21-Jun",207,,,,0
"22-Jun",234,,,,0
"23-Jun",318,,,,0
"24-Jun",1310,,,,1
"25-Jun",240,,,,1
"26-Jun",733,,,,3
"27-Jun",146,,,,6
"28-Jun",286,,,,12
"29-Jun",488,,,,23
"30-Jun",689,,,,40
"1-Jul",1124,,,,67
"2-Jul",2047,,,,108
"3-Jul",1455,,,,167
"4-Jul",283,,,,247
"5-Jul",,355,142,563,354
"6-Jul",241,,,,490
"7-Jul",651,,,,659
"8-Jul",947,,,,861
"9-Jul",1344,,,,1094
"10-Jul",1758,,,,1356
"11-Jul",1774,,,,1641
"12-Jul",951,,,,1943
"13-Jul",855,,,,2252
"14-Jul",1613,,,,2559
"15-Jul",2829,,,,2854
"16-Jul",6099,,,,3128
"17-Jul",3963,,,,3371
"18-Jul",3072,,,,3577
"19-Jul",2326,,,,3740
"20-Jul",3339,,,,3856
"21-Jul",1884,,,,3923
"22-Jul",3848,,,,3941
"23-Jul",10017,,,,3912
"24-Jul",2402,,,,3839
"25-Jul",1299,,,,3727
"26-Jul",2813,,,,3582
"27-Jul",8376,,,,3409
"28-Jul",4269,,,,3215
"29-Jul",1099,,,,3005
"30-Jul",705,,,,2785
"31-Jul",688,,,,2561
"1-Aug",749,,,,2337
"2-Aug",2668,,,,2117
"3-Aug",4448,,,,1905
"4-Aug",1881,,,,1703
"5-Aug",1223,,,,1512
"6-Aug",1540,,,,1335
"7-Aug",1721,,,,1172
"8-Aug",579,,,,1023
"9-Aug",491,,,,889
"10-Aug",1595,,,,768
"11-Aug",389,,,,660
"12-Aug",18,,,,565
"13-Aug",93,,,,482
"14-Aug",195,,,,409
"15-Aug",103,,,,346
"16-Aug",69,,,,291
"17-Aug",165,,,,244
"18-Aug",212,,,,204
"19-Aug",565,,,,170
"20-Aug",559,,,,141
"21-Aug",600,,,,117
"22-Aug",557,,,,97
"23-Aug",379,,,,80
"24-Aug",551,,,,65
"25-Aug",477,,,,54
"26-Aug",273,,,,44
"27-Aug",197,,,,36
"28-Aug",346,,,,29
"29-Aug",133,,,,24
"30-Aug",83,,,,19
"31-Aug",397,,,,15
"1-Sep",523,,,,12
"2-Sep",200,,,,10
"3-Sep",239,,,,8
"4-Sep",104,,,,6
"5-Sep",6,,,,5
"6-Sep",31,,,,4
"7-Sep",46,,,,3
"8-Sep",103,,,,3
"9-Sep",223,,,,2
"10-Sep",,5,0,199,2
"11-Sep",,1,0,195,1
"12-Sep",,0,0,196,1
"13-Sep",,1,0,191,1
"14-Sep",,5,0,200,1
"15-Sep",,3,0,183,1
"16-Sep",,6,0,188,0
"17-Sep",,4,0,200,0
"18-Sep",,0,0,194,0
"19-Sep",,1,0,189,0
"20-Sep",,2,0,186,0
"21-Sep",,0,0,188,0
"22-Sep",,0,0,193,0
"23-Sep",,2,0,182,0
"24-Sep",,0,0,194,0
"25-Sep",,0,0,182,0
"26-Sep",,3,0,199,0
"27-Sep",,0,0,184,0
"28-Sep",,2,0,193,0
"29-Sep",,0,0,187,0
"30-Sep",,0,0,185,0
"1-Oct",,1,0,181,0
"2-Oct",,0,0,196,0
"3-Oct",,4,0,196,0
"4-Oct",,2,0,181,0
"5-Oct",,0,0,173,0
"6-Oct",,0,0,187,0
"7-Oct",,1,0,72,0
"8-Oct",,1,0,185,0
"9-Oct",,0,0,187,0
"10-Oct",,3,0,188,0
"11-Oct",,0,0,180,0
"12-Oct",,2,0,147,0
"13-Oct",,0,0,195,0
"14-Oct",,0,0,194,0
"15-Oct",,0,0,30,0
"16-Oct",,0,0,175,0
"17-Oct",,2,0,181,0
"18-Oct",,2,0,188,0
"19-Oct",,0,0,179,0
"20-Oct",,0,0,179,0
"21-Oct",,3,0,172,0
"22-Oct",,2,0,185,0
"23-Oct",,0,0,176,0
"24-Oct",,1,0,179,0
"25-Oct",,0,0,175,0
"26-Oct",,0,0,182,0
"27-Oct",,1,0,178,0
"28-Oct",,0,0,176,0
"29-Oct",,2,0,180,0
"30-Oct",,1,0,176,0
"31-Oct",,0,0,0,0
"1-Nov",,0,0,26,0
"2-Nov",,0,0,0,0
"3-Nov",,0,0,34,0
"5-Nov",,0,0,50,0
"8-Nov",,0,0,35,0
"9-Nov",,0,0,99,0
"10-Nov",,0,0,47,0
"12-Nov",,0,0,57,0
"13-Nov",,0,0,57,0
