"date","observed","estimated","low.95%CI","upper.95%CI","run_timing_curve"
"27-May",,0,0,65,0
"28-May",,0,0,39,0
"29-May",,0,0,0,0
"30-May",,0,0,22,0
"31-May",,0,0,34,1
"1-Jun",,3,0,22,3
"2-Jun",,7,0,110,7
"3-Jun",,18,0,130,15
"4-Jun",,29,0,177,27
"5-Jun",,42,0,249,45
"6-Jun",,68,0,268,68
"7-Jun",,101,0,310,99
"8-Jun",,135,0,331,136
"9-Jun",3,,,,178
"10-Jun",50,,,,226
"11-Jun",42,,,,279
"12-Jun",252,,,,336
"13-Jun",73,,,,396
"14-Jun",337,,,,457
"15-Jun",177,,,,520
"16-Jun",160,,,,583
"17-Jun",68,,,,646
"18-Jun",15,,,,707
"19-Jun",73,,,,767
"20-Jun",218,,,,824
"21-Jun",237,,,,879
"22-Jun",334,,,,931
"23-Jun",370,,,,979
"24-Jun",153,,,,1024
"25-Jun",121,,,,1066
"26-Jun",112,,,,1103
"27-Jun",256,,,,1137
"28-Jun",2117,,,,1168
"29-Jun",6446,,,,1194
"30-Jun",10000,,,,1217
"1-Jul",2402,,,,1237
"2-Jul",1513,,,,1254
"3-Jul",1689,,,,1267
"4-Jul",1814,,,,1277
"5-Jul",493,,,,1284
"6-Jul",478,,,,1289
"7-Jul",131,,,,1291
"8-Jul",817,,,,1290
"9-Jul",450,,,,1288
"10-Jul",1017,,,,1283
"11-Jul",1409,,,,1277
"12-Jul",814,,,,1268
"13-Jul",257,,,,1258
"14-Jul",219,,,,1247
"15-Jul",113,,,,1234
"16-Jul",560,,,,1221
"17-Jul",378,,,,1206
"18-Jul",479,,,,1190
"19-Jul",355,,,,1173
"20-Jul",856,,,,1156
"21-Jul",286,,,,1138
"22-Jul",99,,,,1119
"23-Jul",101,,,,1100
"24-Jul",820,,,,1080
"25-Jul",1422,,,,1061
"26-Jul",1352,,,,1041
"27-Jul",427,,,,1020
"28-Jul",763,,,,1000
"29-Jul",280,,,,980
"30-Jul",352,,,,959
"31-Jul",402,,,,939
"1-Aug",1338,,,,918
"2-Aug",804,,,,898
"3-Aug",1361,,,,878
"4-Aug",493,,,,858
"5-Aug",830,,,,838
"6-Aug",596,,,,818
"7-Aug",377,,,,799
"8-Aug",595,,,,780
"9-Aug",901,,,,761
"10-Aug",820,,,,742
"11-Aug",779,,,,724
"12-Aug",397,,,,706
"13-Aug",1814,,,,688
"14-Aug",915,,,,671
"15-Aug",904,,,,654
"16-Aug",1475,,,,637
"17-Aug",2029,,,,621
"18-Aug",2280,,,,605
"19-Aug",2181,,,,589
"20-Aug",1067,,,,573
"21-Aug",1808,,,,558
"22-Aug",1509,,,,543
"23-Aug",1120,,,,529
"24-Aug",131,,,,515
"25-Aug",702,,,,501
"26-Aug",628,,,,488
"27-Aug",752,,,,474
"28-Aug",806,,,,462
"29-Aug",760,,,,449
"30-Aug",514,,,,437
"31-Aug",344,,,,425
"1-Sep",251,,,,413
"2-Sep",907,,,,402
"3-Sep",962,,,,391
"4-Sep",665,,,,380
"5-Sep",809,,,,370
"6-Sep",502,,,,360
"7-Sep",380,,,,350
"8-Sep",150,,,,340
"9-Sep",92,,,,331
"10-Sep",48,,,,322
"11-Sep",99,,,,313
"12-Sep",68,,,,304
"13-Sep",160,,,,296
"14-Sep",75,,,,288
"15-Sep",118,,,,280
"16-Sep",165,,,,272
"17-Sep",74,,,,264
"18-Sep",23,,,,257
"19-Sep",30,,,,250
"20-Sep",84,,,,243
"21-Sep",26,,,,236
"22-Sep",37,,,,230
"23-Sep",93,,,,223
"24-Sep",88,,,,217
"25-Sep",37,,,,211
"26-Sep",27,,,,205
"27-Sep",16,,,,200
"28-Sep",8,,,,194
"29-Sep",15,,,,189
"30-Sep",9,,,,184
"1-Oct",13,,,,179
"2-Oct",15,,,,174
"3-Oct",13,,,,169
"4-Oct",15,,,,164
"5-Oct",,161,0,357,160
"6-Oct",,157,0,343,155
"7-Oct",,151,78,225,151
"8-Oct",0,,,,147
"9-Oct",,141,0,320,143
"10-Oct",,135,0,324,139
"11-Oct",,136,0,318,135
"12-Oct",1,,,,131
"13-Oct",1,,,,128
"14-Oct",1,,,,124
"15-Oct",,121,95,148,121
"16-Oct",,119,0,288,118
"17-Oct",,117,0,312,115
"18-Oct",1,,,,111
"19-Oct",,108,0,285,108
"20-Oct",,108,0,284,106
"21-Oct",,101,0,272,103
"22-Oct",,95,0,278,100
"23-Oct",2,,,,97
"24-Oct",1,,,,95
"25-Oct",1,,,,92
"26-Oct",,90,0,277,90
"27-Oct",,88,0,266,87
"28-Oct",,90,0,261,85
"29-Oct",,83,0,261,83
"30-Oct",,72,0,261,80
"31-Oct",,78,67,91,78
"1-Nov",,76,43,102,76
"2-Nov",,74,64,86,74
"3-Nov",,72,52,91,72
"5-Nov",,70,0,164,70
"8-Nov",,68,31,112,68
"9-Nov",,67,7,136,67
"10-Nov",,65,33,115,65
"12-Nov",,63,48,81,63
"13-Nov",,61,9,110,62
