"date","observed","estimated","low.95%CI","upper.95%CI","run_timing_curve"
"27-May",,0,0,58,0
"28-May",,0,0,44,0
"29-May",,0,0,0,0
"30-May",,0,0,22,0
"31-May",,0,0,36,0
"1-Jun",,0,0,20,0
"2-Jun",,1,0,105,0
"3-Jun",,0,0,99,0
"4-Jun",,0,0,161,0
"5-Jun",,0,0,190,0
"6-Jun",1,,,,0
"7-Jun",,0,0,201,0
"8-Jun",,4,0,187,0
"9-Jun",,0,0,196,0
"10-Jun",,3,0,190,0
"11-Jun",,0,0,204,0
"12-Jun",2,,,,0
"13-Jun",23,,,,0
"14-Jun",13,,,,0
"15-Jun",9,,,,0
"16-Jun",22,,,,0
"17-Jun",38,,,,0
"18-Jun",10,,,,0
"19-Jun",54,,,,0
"20-Jun",33,,,,0
"21-Jun",235,,,,1
"22-Jun",83,,,,2
"23-Jun",72,,,,3
"24-Jun",135,,,,5
"25-Jun",80,,,,9
"26-Jun",110,,,,13
"27-Jun",254,,,,20
"28-Jun",219,,,,29
"29-Jun",71,,,,41
"30-Jun",383,,,,56
"1-Jul",414,,,,76
"2-Jul",191,,,,99
"3-Jul",2398,,,,126
"4-Jul",491,,,,159
"5-Jul",361,,,,195
"6-Jul",139,,,,236
"7-Jul",75,,,,281
"8-Jul",70,,,,329
"9-Jul",303,,,,380
"10-Jul",259,,,,433
"11-Jul",554,,,,487
"12-Jul",450,,,,541
"13-Jul",210,,,,594
"14-Jul",211,,,,646
"15-Jul",478,,,,695
"16-Jul",1088,,,,741
"17-Jul",557,,,,783
"18-Jul",813,,,,820
"19-Jul",554,,,,852
"20-Jul",966,,,,879
"21-Jul",736,,,,900
"22-Jul",145,,,,916
"23-Jul",516,,,,925
"24-Jul",,926,713,1133,930
"25-Jul",943,,,,928
"26-Jul",1005,,,,922
"27-Jul",3274,,,,910
"28-Jul",1745,,,,895
"29-Jul",871,,,,875
"30-Jul",505,,,,852
"31-Jul",491,,,,826
"1-Aug",186,,,,798
"2-Aug",900,,,,767
"3-Aug",1387,,,,735
"4-Aug",660,,,,701
"5-Aug",314,,,,667
"6-Aug",551,,,,633
"7-Aug",373,,,,598
"8-Aug",654,,,,563
"9-Aug",421,,,,529
"10-Aug",332,,,,496
"11-Aug",600,,,,464
"12-Aug",207,,,,432
"13-Aug",204,,,,402
"14-Aug",184,,,,373
"15-Aug",204,,,,345
"16-Aug",659,,,,319
"17-Aug",235,,,,294
"18-Aug",106,,,,271
"19-Aug",129,,,,249
"20-Aug",170,,,,228
"21-Aug",115,,,,209
"22-Aug",182,,,,191
"23-Aug",197,,,,174
"24-Aug",168,,,,158
"25-Aug",211,,,,144
"26-Aug",176,,,,131
"27-Aug",160,,,,119
"28-Aug",16,,,,108
"29-Aug",,98,0,294,97
"30-Aug",,88,0,288,88
"31-Aug",,82,0,278,79
"1-Sep",9,,,,72
"2-Sep",28,,,,64
"3-Sep",55,,,,58
"4-Sep",89,,,,52
"5-Sep",63,,,,47
"6-Sep",66,,,,42
"7-Sep",87,,,,38
"8-Sep",49,,,,34
"9-Sep",46,,,,30
"10-Sep",8,,,,27
"11-Sep",,24,0,216,24
"12-Sep",,22,0,214,22
"13-Sep",,17,0,208,19
"14-Sep",,20,0,220,17
"15-Sep",,11,0,209,15
"16-Sep",,11,0,202,14
"17-Sep",,12,0,214,12
"18-Sep",,9,0,204,11
"19-Sep",,15,0,197,10
"20-Sep",,9,0,201,9
"21-Sep",,8,0,200,8
"22-Sep",,3,0,199,7
"23-Sep",,8,0,192,6
"24-Sep",,3,0,183,5
"25-Sep",,8,0,203,5
"26-Sep",,2,0,190,4
"27-Sep",,2,0,187,4
"28-Sep",,6,0,196,3
"29-Sep",,0,0,198,3
"30-Sep",,1,0,193,3
"1-Oct",,3,0,189,2
"2-Oct",,5,0,182,2
"3-Oct",,1,0,182,2
"4-Oct",,0,0,193,2
"5-Oct",,7,0,197,1
"6-Oct",,2,0,184,1
"7-Oct",,1,0,70,1
"8-Oct",,2,0,175,1
"9-Oct",,0,0,189,1
"10-Oct",,0,0,181,1
"11-Oct",,0,0,180,1
"12-Oct",,2,0,153,1
"13-Oct",,0,0,174,1
"14-Oct",,0,0,192,0
"15-Oct",,1,0,27,0
"16-Oct",,3,0,179,0
"17-Oct",,2,0,186,0
"18-Oct",,4,0,192,0
"19-Oct",,0,0,182,0
"20-Oct",,1,0,179,0
"21-Oct",,1,0,178,0
"22-Oct",,5,0,183,0
"23-Oct",,2,0,182,0
"24-Oct",,2,0,180,0
"25-Oct",,0,0,172,0
"26-Oct",,0,0,182,0
"27-Oct",,0,0,177,0
"28-Oct",,0,0,168,0
"29-Oct",,0,0,180,0
"30-Oct",,0,0,178,0
"31-Oct",,0,0,0,0
"1-Nov",,0,0,26,0
"2-Nov",,0,0,0,0
"3-Nov",,0,0,34,0
"5-Nov",,0,0,57,0
"8-Nov",,0,0,33,0
"9-Nov",,0,0,90,0
"10-Nov",,0,0,57,0
"12-Nov",,0,0,55,0
"13-Nov",,0,0,50,0
