"date","observed","estimated","low.95%CI","upper.95%CI","run_timing_curve"
"27-May",,0,0,49,0
"28-May",,0,0,41,0
"29-May",,0,0,0,0
"30-May",,0,0,19,0
"31-May",,0,0,38,0
"1-Jun",,0,0,21,0
"2-Jun",,1,0,98,0
"3-Jun",,0,0,112,0
"4-Jun",,2,0,151,0
"5-Jun",,1,0,196,0
"6-Jun",,0,0,187,0
"7-Jun",,0,0,202,0
"8-Jun",,3,0,211,0
"9-Jun",3,,,,0
"10-Jun",8,,,,0
"11-Jun",8,,,,0
"12-Jun",16,,,,0
"13-Jun",19,,,,0
"14-Jun",10,,,,0
"15-Jun",9,,,,0
"16-Jun",15,,,,0
"17-Jun",18,,,,0
"18-Jun",36,,,,0
"19-Jun",11,,,,0
"20-Jun",12,,,,0
"21-Jun",971,,,,0
"22-Jun",508,,,,0
"23-Jun",345,,,,0
"24-Jun",421,,,,0
"25-Jun",78,,,,0
"26-Jun",231,,,,0
"27-Jun",83,,,,0
"28-Jun",116,,,,0
"29-Jun",107,,,,0
"30-Jun",41,,,,0
"1-Jul",366,,,,0
"2-Jul",136,,,,0
"3-Jul",49,,,,0
"4-Jul",75,,,,0
"5-Jul",270,,,,0
"6-Jul",123,,,,0
"7-Jul",100,,,,0
"8-Jul",892,,,,0
"9-Jul",760,,,,0
"10-Jul",742,,,,1
"11-Jul",175,,,,4
"12-Jul",643,,,,10
"13-Jul",538,,,,24
"14-Jul",443,,,,53
"15-Jul",553,,,,109
"16-Jul",466,,,,207
"17-Jul",513,,,,365
"18-Jul",732,,,,600
"19-Jul",1064,,,,925
"20-Jul",490,,,,1342
"21-Jul",1287,,,,1836
"22-Jul",1866,,,,2376
"23-Jul",5676,,,,2918
"24-Jul",1840,,,,3409
"25-Jul",3398,,,,3797
"26-Jul",2652,,,,4043
"27-Jul",5346,,,,4124
"28-Jul",7262,,,,4037
"29-Jul",2483,,,,3801
"30-Jul",2108,,,,3447
"31-Jul",3441,,,,3018
"1-Aug",1913,,,,2553
"2-Aug",2034,,,,2092
"3-Aug",1716,,,,1662
"4-Aug",1252,,,,1281
"5-Aug",722,,,,961
"6-Aug",347,,,,701
"7-Aug",664,,,,498
"8-Aug",864,,,,346
"9-Aug",898,,,,234
"10-Aug",1087,,,,155
"11-Aug",894,,,,101
"12-Aug",980,,,,64
"13-Aug",496,,,,40
"14-Aug",699,,,,24
"15-Aug",891,,,,15
"16-Aug",400,,,,9
"17-Aug",240,,,,5
"18-Aug",391,,,,3
"19-Aug",488,,,,2
"20-Aug",289,,,,1
"21-Aug",451,,,,0
"22-Aug",379,,,,0
"23-Aug",123,,,,0
"24-Aug",490,,,,0
"25-Aug",400,,,,0
"26-Aug",236,,,,0
"27-Aug",157,,,,0
"28-Aug",186,,,,0
"29-Aug",209,,,,0
"30-Aug",301,,,,0
"31-Aug",359,,,,0
"1-Sep",87,,,,0
"2-Sep",330,,,,0
"3-Sep",324,,,,0
"4-Sep",112,,,,0
"5-Sep",75,,,,0
"6-Sep",215,,,,0
"7-Sep",102,,,,0
"8-Sep",47,,,,0
"9-Sep",49,,,,0
"10-Sep",71,,,,0
"11-Sep",41,,,,0
"12-Sep",38,,,,0
"13-Sep",42,,,,0
"14-Sep",13,,,,0
"15-Sep",,0,0,189,0
"16-Sep",,2,0,196,0
"17-Sep",,0,0,195,0
"18-Sep",,0,0,192,0
"19-Sep",,0,0,190,0
"20-Sep",,0,0,188,0
"21-Sep",,0,0,191,0
"22-Sep",,6,0,196,0
"23-Sep",,3,0,185,0
"24-Sep",,0,0,187,0
"25-Sep",,0,0,178,0
"26-Sep",,1,0,196,0
"27-Sep",,4,0,183,0
"28-Sep",,0,0,185,0
"29-Sep",,0,0,184,0
"30-Sep",,1,0,183,0
"1-Oct",,0,0,187,0
"2-Oct",,0,0,189,0
"3-Oct",,0,0,186,0
"4-Oct",,1,0,192,0
"5-Oct",,2,0,178,0
"6-Oct",,1,0,176,0
"7-Oct",,1,0,68,0
"8-Oct",,0,0,175,0
"9-Oct",,0,0,193,0
"10-Oct",,0,0,186,0
"11-Oct",,1,0,184,0
"12-Oct",,0,0,148,0
"13-Oct",,5,0,184,0
"14-Oct",,2,0,182,0
"15-Oct",,0,0,28,0
"16-Oct",,4,0,184,0
"17-Oct",,0,0,197,0
"18-Oct",,0,0,198,0
"19-Oct",,2,0,177,0
"20-Oct",,1,0,181,0
"21-Oct",,2,0,183,0
"22-Oct",,0,0,175,0
"23-Oct",,3,0,178,0
"24-Oct",,0,0,173,0
"25-Oct",,2,0,174,0
"26-Oct",,3,0,181,0
"27-Oct",,0,0,180,0
"28-Oct",,0,0,168,0
"29-Oct",,0,0,173,0
"30-Oct",,4,0,176,0
"31-Oct",,0,0,0,0
"1-Nov",,0,0,26,0
"2-Nov",,0,0,0,0
"3-Nov",,0,0,34,0
"5-Nov",,0,0,51,0
"8-Nov",,0,0,31,0
"9-Nov",,0,0,80,0
"10-Nov",,0,0,50,0
"12-Nov",,0,0,60,0
"13-Nov",,0,0,55,0
