"date","observed","estimated","low.95%CI","upper.95%CI","run_timing_curve"
"27-May",,0,0,59,0
"28-May",,0,0,31,0
"29-May",,0,0,0,0
"30-May",,0,0,20,0
"31-May",,0,0,35,0
"1-Jun",,0,0,18,0
"2-Jun",0,,,,0
"3-Jun",0,,,,0
"4-Jun",0,,,,0
"5-Jun",1,,,,0
"6-Jun",2,,,,0
"7-Jun",26,,,,0
"8-Jun",8,,,,0
"9-Jun",6,,,,0
"10-Jun",16,,,,0
"11-Jun",14,,,,0
"12-Jun",73,,,,0
"13-Jun",61,,,,0
"14-Jun",59,,,,0
"15-Jun",177,,,,0
"16-Jun",186,,,,0
"17-Jun",261,,,,0
"18-Jun",250,,,,0
"19-Jun",176,,,,0
"20-Jun",123,,,,0
"21-Jun",64,,,,0
"22-Jun",24,,,,0
"23-Jun",187,,,,0
"24-Jun",190,,,,0
"25-Jun",191,,,,0
"26-Jun",450,,,,0
"27-Jun",1022,,,,0
"28-Jun",212,,,,0
"29-Jun",321,,,,0
"30-Jun",724,,,,0
"1-Jul",1455,,,,0
"2-Jul",1226,,,,0
"3-Jul",849,,,,0
"4-Jul",841,,,,0
"5-Jul",1150,,,,0
"6-Jul",601,,,,0
"7-Jul",342,,,,0
"8-Jul",1178,,,,0
"9-Jul",902,,,,0
"10-Jul",544,,,,0
"11-Jul",671,,,,0
"12-Jul",1518,,,,0
"13-Jul",910,,,,0
"14-Jul",1215,,,,0
"15-Jul",1218,,,,0
"16-Jul",1091,,,,0
"17-Jul",524,,,,0
"18-Jul",769,,,,0
"19-Jul",959,,,,0
"20-Jul",1813,,,,0
"21-Jul",1420,,,,0
"22-Jul",2003,,,,0
"23-Jul",941,,,,0
"24-Jul",448,,,,0
"25-Jul",124,,,,0
"26-Jul",287,,,,1
"27-Jul",802,,,,5
"28-Jul",,31,0,222,29
"29-Jul",,135,0,329,132
"30-Jul",1142,,,,461
"31-Jul",1265,,,,1257
"1-Aug",3057,,,,2714
"2-Aug",5058,,,,4691
"3-Aug",4442,,,,6549
"4-Aug",13701,,,,7454
"5-Aug",8488,,,,6976
"6-Aug",4043,,,,5412
"7-Aug",4354,,,,3508
"8-Aug",1607,,,,1913
"9-Aug",343,,,,885
"10-Aug",468,,,,349
"11-Aug",282,,,,118
"12-Aug",338,,,,35
"13-Aug",331,,,,9
"14-Aug",392,,,,2
"15-Aug",175,,,,0
"16-Aug",402,,,,0
"17-Aug",198,,,,0
"18-Aug",112,,,,0
"19-Aug",209,,,,0
"20-Aug",328,,,,0
"21-Aug",319,,,,0
"22-Aug",447,,,,0
"23-Aug",447,,,,0
"24-Aug",124,,,,0
"25-Aug",102,,,,0
"26-Aug",112,,,,0
"27-Aug",82,,,,0
"28-Aug",304,,,,0
"29-Aug",272,,,,0
"30-Aug",360,,,,0
"31-Aug",59,,,,0
"1-Sep",103,,,,0
"2-Sep",147,,,,0
"3-Sep",210,,,,0
"4-Sep",143,,,,0
"5-Sep",206,,,,0
"6-Sep",23,,,,0
"7-Sep",94,,,,0
"8-Sep",55,,,,0
"9-Sep",3,,,,0
"10-Sep",,2,0,195,0
"11-Sep",,0,0,190,0
"12-Sep",,0,0,197,0
"13-Sep",,2,0,190,0
"14-Sep",,0,0,183,0
"15-Sep",,0,0,200,0
"16-Sep",,4,0,187,0
"17-Sep",,0,0,196,0
"18-Sep",,1,0,185,0
"19-Sep",,0,0,196,0
"20-Sep",,0,0,185,0
"21-Sep",,1,0,181,0
"22-Sep",,0,0,193,0
"23-Sep",,2,0,186,0
"24-Sep",,0,0,186,0
"25-Sep",,0,0,189,0
"26-Sep",,3,0,193,0
"27-Sep",,3,0,174,0
"28-Sep",,0,0,181,0
"29-Sep",,0,0,190,0
"30-Sep",,0,0,198,0
"1-Oct",,0,0,186,0
"2-Oct",,2,0,185,0
"3-Oct",,2,0,180,0
"4-Oct",,2,0,191,0
"5-Oct",,0,0,182,0
"6-Oct",,3,0,187,0
"7-Oct",,0,0,67,0
"8-Oct",,0,0,183,0
"9-Oct",,1,0,173,0
"10-Oct",,0,0,176,0
"11-Oct",,0,0,178,0
"12-Oct",,0,0,144,0
"13-Oct",,0,0,189,0
"14-Oct",,1,0,187,0
"15-Oct",,0,0,24,0
"16-Oct",,0,0,172,0
"17-Oct",,0,0,194,0
"18-Oct",,0,0,181,0
"19-Oct",,0,0,186,0
"20-Oct",,0,0,176,0
"21-Oct",,0,0,181,0
"22-Oct",,2,0,172,0
"23-Oct",,3,0,182,0
"24-Oct",,0,0,187,0
"25-Oct",,0,0,176,0
"26-Oct",,2,0,176,0
"27-Oct",,0,0,179,0
"28-Oct",,0,0,182,0
"29-Oct",,0,0,181,0
"30-Oct",,0,0,176,0
"31-Oct",,0,0,0,0
"1-Nov",,0,0,32,0
"2-Nov",,0,0,0,0
"3-Nov",,0,0,18,0
"5-Nov",,0,0,92,0
"8-Nov",,0,0,41,0
"9-Nov",,0,0,78,0
"10-Nov",,0,0,48,0
"12-Nov",,0,0,15,0
"13-Nov",,0,0,50,0
