"date","observed","estimated","low.95%CI","upper.95%CI","run_timing_curve"
"27-May",,0,0,60,0
"28-May",,0,0,40,0
"29-May",,0,0,0,0
"30-May",,0,0,21,0
"31-May",,0,0,36,0
"1-Jun",,0,0,19,0
"2-Jun",,0,0,96,0
"3-Jun",,2,0,109,0
"4-Jun",,1,0,157,0
"5-Jun",,0,0,195,0
"6-Jun",48,,,,0
"7-Jun",58,,,,0
"8-Jun",23,,,,0
"9-Jun",18,,,,0
"10-Jun",20,,,,0
"11-Jun",37,,,,0
"12-Jun",50,,,,0
"13-Jun",42,,,,0
"14-Jun",65,,,,0
"15-Jun",229,,,,0
"16-Jun",375,,,,0
"17-Jun",377,,,,0
"18-Jun",121,,,,0
"19-Jun",144,,,,1
"20-Jun",112,,,,1
"21-Jun",183,,,,2
"22-Jun",106,,,,4
"23-Jun",690,,,,8
"24-Jun",791,,,,13
"25-Jun",133,,,,20
"26-Jun",50,,,,31
"27-Jun",153,,,,46
"28-Jun",71,,,,65
"29-Jun",68,,,,91
"30-Jun",361,,,,122
"1-Jul",607,,,,161
"2-Jul",555,,,,208
"3-Jul",2022,,,,262
"4-Jul",159,,,,323
"5-Jul",422,,,,392
"6-Jul",267,,,,466
"7-Jul",1292,,,,546
"8-Jul",278,,,,630
"9-Jul",139,,,,716
"10-Jul",70,,,,802
"11-Jul",287,,,,888
"12-Jul",285,,,,972
"13-Jul",131,,,,1051
"14-Jul",2543,,,,1125
"15-Jul",30,,,,1192
"16-Jul",1800,,,,1251
"17-Jul",335,,,,1301
"18-Jul",2173,,,,1342
"19-Jul",552,,,,1374
"20-Jul",4607,,,,1395
"21-Jul",535,,,,1407
"22-Jul",2695,,,,1410
"23-Jul",209,,,,1403
"24-Jul",318,,,,1388
"25-Jul",300,,,,1366
"26-Jul",3220,,,,1336
"27-Jul",1886,,,,1300
"28-Jul",1532,,,,1259
"29-Jul",323,,,,1214
"30-Jul",300,,,,1164
"31-Jul",2560,,,,1112
"1-Aug",1078,,,,1058
"2-Aug",591,,,,1003
"3-Aug",359,,,,947
"4-Aug",777,,,,891
"5-Aug",660,,,,836
"6-Aug",105,,,,782
"7-Aug",1130,,,,728
"8-Aug",352,,,,677
"9-Aug",327,,,,627
"10-Aug",516,,,,580
"11-Aug",62,,,,534
"12-Aug",1144,,,,491
"13-Aug",455,,,,451
"14-Aug",293,,,,412
"15-Aug",191,,,,377
"16-Aug",211,,,,343
"17-Aug",299,,,,312
"18-Aug",184,,,,284
"19-Aug",228,,,,257
"20-Aug",71,,,,233
"21-Aug",2261,,,,210
"22-Aug",59,,,,189
"23-Aug",44,,,,171
"24-Aug",72,,,,153
"25-Aug",73,,,,138
"26-Aug",145,,,,123
"27-Aug",163,,,,111
"28-Aug",351,,,,99
"29-Aug",120,,,,88
"30-Aug",90,,,,79
"31-Aug",139,,,,70
"1-Sep",85,,,,63
"2-Sep",293,,,,56
"3-Sep",90,,,,50
"4-Sep",149,,,,44
"5-Sep",105,,,,39
"6-Sep",183,,,,35
"7-Sep",64,,,,31
"8-Sep",146,,,,27
"9-Sep",24,,,,24
"10-Sep",129,,,,21
"11-Sep",166,,,,19
"12-Sep",,20,0,202,17
"13-Sep",,13,0,215,15
"14-Sep",,12,0,198,13
"15-Sep",,12,0,209,11
"16-Sep",,11,0,212,10
"17-Sep",,5,0,193,9
"18-Sep",,8,0,200,8
"19-Sep",,8,0,192,7
"20-Sep",,9,0,197,6
"21-Sep",,5,0,201,5
"22-Sep",,4,0,200,5
"23-Sep",,0,0,195,4
"24-Sep",,5,0,198,4
"25-Sep",,0,0,192,3
"26-Sep",,2,0,190,3
"27-Sep",,0,0,193,2
"28-Sep",,0,0,187,2
"29-Sep",,0,0,198,2
"30-Sep",,0,0,195,2
"1-Oct",,0,0,179,1
"2-Oct",,2,0,192,1
"3-Oct",,2,0,190,1
"4-Oct",,7,0,188,1
"5-Oct",,0,0,188,1
"6-Oct",,5,0,194,1
"7-Oct",,1,0,72,1
"8-Oct",,0,0,182,1
"9-Oct",,0,0,179,0
"10-Oct",,4,0,187,0
"11-Oct",,2,0,191,0
"12-Oct",,3,0,143,0
"13-Oct",,0,0,175,0
"14-Oct",,0,0,174,0
"15-Oct",,0,0,23,0
"16-Oct",,1,0,191,0
"17-Oct",,0,0,183,0
"18-Oct",,5,0,184,0
"19-Oct",,0,0,187,0
"20-Oct",,1,0,185,0
"21-Oct",,4,0,177,0
"22-Oct",,5,0,175,0
"23-Oct",,2,0,181,0
"24-Oct",,0,0,173,0
"25-Oct",,0,0,166,0
"26-Oct",,0,0,166,0
"27-Oct",,0,0,177,0
"28-Oct",,2,0,174,0
"29-Oct",,0,0,179,0
"30-Oct",,0,0,176,0
"31-Oct",,0,0,0,0
"1-Nov",,0,0,33,0
"2-Nov",,0,0,0,0
"3-Nov",,0,0,17,0
"5-Nov",,0,0,92,0
"8-Nov",,0,0,38,0
"9-Nov",,0,0,63,0
"10-Nov",,0,0,40,0
"12-Nov",,0,0,14,0
"13-Nov",,0,0,47,0
