"date","observed","estimated","low.95%CI","upper.95%CI","run_timing_curve"
"27-May",,0,0,71,0
"28-May",,0,0,38,0
"29-May",,0,0,0,0
"30-May",,0,0,22,0
"31-May",,0,0,37,0
"1-Jun",,0,0,19,0
"2-Jun",1,,,,0
"3-Jun",8,,,,0
"4-Jun",14,,,,0
"5-Jun",16,,,,0
"6-Jun",4,,,,0
"7-Jun",6,,,,0
"8-Jun",45,,,,0
"9-Jun",,6,0,200,0
"10-Jun",,0,0,196,0
"11-Jun",,0,0,193,0
"12-Jun",13,,,,0
"13-Jun",14,,,,0
"14-Jun",17,,,,0
"15-Jun",9,,,,0
"16-Jun",2,,,,0
"17-Jun",10,,,,0
"18-Jun",8,,,,0
"19-Jun",6,,,,0
"20-Jun",179,,,,0
"21-Jun",11,,,,0
"22-Jun",36,,,,0
"23-Jun",35,,,,1
"24-Jun",116,,,,2
"25-Jun",46,,,,3
"26-Jun",462,,,,5
"27-Jun",117,,,,8
"28-Jun",48,,,,13
"29-Jun",84,,,,19
"30-Jun",212,,,,28
"1-Jul",122,,,,39
"2-Jul",300,,,,55
"3-Jul",271,,,,74
"4-Jul",213,,,,98
"5-Jul",318,,,,126
"6-Jul",343,,,,160
"7-Jul",352,,,,200
"8-Jul",606,,,,244
"9-Jul",285,,,,294
"10-Jul",404,,,,349
"11-Jul",555,,,,408
"12-Jul",572,,,,470
"13-Jul",533,,,,535
"14-Jul",297,,,,602
"15-Jul",71,,,,669
"16-Jul",386,,,,736
"17-Jul",576,,,,801
"18-Jul",700,,,,864
"19-Jul",920,,,,924
"20-Jul",1107,,,,979
"21-Jul",1348,,,,1029
"22-Jul",1256,,,,1073
"23-Jul",1016,,,,1111
"24-Jul",1139,,,,1141
"25-Jul",371,,,,1165
"26-Jul",1077,,,,1182
"27-Jul",1270,,,,1192
"28-Jul",1176,,,,1196
"29-Jul",490,,,,1192
"30-Jul",2217,,,,1183
"31-Jul",1370,,,,1167
"1-Aug",1049,,,,1147
"2-Aug",2385,,,,1121
"3-Aug",1245,,,,1092
"4-Aug",859,,,,1058
"5-Aug",1044,,,,1022
"6-Aug",947,,,,983
"7-Aug",1144,,,,942
"8-Aug",395,,,,900
"9-Aug",217,,,,857
"10-Aug",380,,,,813
"11-Aug",243,,,,769
"12-Aug",713,,,,726
"13-Aug",305,,,,683
"14-Aug",634,,,,640
"15-Aug",48,,,,599
"16-Aug",541,,,,559
"17-Aug",628,,,,521
"18-Aug",928,,,,484
"19-Aug",769,,,,448
"20-Aug",502,,,,415
"21-Aug",607,,,,383
"22-Aug",233,,,,353
"23-Aug",63,,,,324
"24-Aug",139,,,,298
"25-Aug",405,,,,273
"26-Aug",46,,,,250
"27-Aug",167,,,,228
"28-Aug",677,,,,208
"29-Aug",706,,,,189
"30-Aug",176,,,,172
"31-Aug",235,,,,156
"1-Sep",223,,,,142
"2-Sep",245,,,,128
"3-Sep",448,,,,116
"4-Sep",276,,,,105
"5-Sep",101,,,,95
"6-Sep",135,,,,85
"7-Sep",,77,0,266,77
"8-Sep",,69,0,263,69
"9-Sep",,61,0,247,62
"10-Sep",,57,0,245,56
"11-Sep",,52,0,240,50
"12-Sep",,52,0,246,45
"13-Sep",,42,0,239,40
"14-Sep",,38,0,239,36
"15-Sep",,35,0,227,32
"16-Sep",,28,0,229,29
"17-Sep",,24,0,223,26
"18-Sep",,25,0,214,23
"19-Sep",,15,0,206,20
"20-Sep",,19,0,199,18
"21-Sep",,18,0,210,16
"22-Sep",,10,0,209,14
"23-Sep",,15,0,203,13
"24-Sep",,13,0,207,11
"25-Sep",,12,0,190,10
"26-Sep",,8,0,191,9
"27-Sep",,6,0,196,8
"28-Sep",,5,0,197,7
"29-Sep",,4,0,192,6
"30-Sep",,6,0,189,6
"1-Oct",,5,0,186,5
"2-Oct",,8,0,195,4
"3-Oct",,2,0,179,4
"4-Oct",,0,0,202,3
"5-Oct",,2,0,187,3
"6-Oct",,4,0,178,3
"7-Oct",,3,0,69,2
"8-Oct",,0,0,184,2
"9-Oct",,0,0,185,2
"10-Oct",,4,0,196,2
"11-Oct",,2,0,186,1
"12-Oct",,1,0,145,1
"13-Oct",,2,0,191,1
"14-Oct",,4,0,190,1
"15-Oct",,1,0,23,1
"16-Oct",,0,0,183,1
"17-Oct",,2,0,185,1
"18-Oct",,3,0,184,1
"19-Oct",,1,0,185,1
"20-Oct",,2,0,182,0
"21-Oct",,3,0,184,0
"22-Oct",,1,0,180,0
"23-Oct",,0,0,169,0
"24-Oct",,0,0,172,0
"25-Oct",,0,0,176,0
"26-Oct",,1,0,179,0
"27-Oct",,0,0,176,0
"28-Oct",,1,0,179,0
"29-Oct",,7,0,172,0
"30-Oct",,0,0,178,0
"31-Oct",,0,0,0,0
"1-Nov",,0,0,26,0
"2-Nov",,0,0,0,0
"3-Nov",,0,0,14,0
"5-Nov",,0,0,100,0
"8-Nov",,0,0,40,0
"9-Nov",,0,0,59,0
"10-Nov",,0,0,35,0
"12-Nov",,0,0,14,0
"13-Nov",,0,0,52,0
