"date","observed","estimated","low.95%CI","upper.95%CI","run_timing_curve"
"27-May",,0,0,58,0
"28-May",,0,0,35,0
"29-May",,0,0,0,0
"30-May",,0,0,23,0
"31-May",,0,0,37,0
"1-Jun",,0,0,17,0
"2-Jun",,2,0,94,0
"3-Jun",,0,0,108,0
"4-Jun",,1,0,156,0
"5-Jun",,5,0,192,0
"6-Jun",14,,,,0
"7-Jun",14,,,,0
"8-Jun",18,,,,0
"9-Jun",54,,,,0
"10-Jun",85,,,,0
"11-Jun",12,,,,0
"12-Jun",78,,,,0
"13-Jun",105,,,,0
"14-Jun",38,,,,0
"15-Jun",41,,,,0
"16-Jun",18,,,,0
"17-Jun",3,,,,0
"18-Jun",18,,,,0
"19-Jun",28,,,,0
"20-Jun",25,,,,0
"21-Jun",40,,,,0
"22-Jun",84,,,,0
"23-Jun",25,,,,0
"24-Jun",23,,,,0
"25-Jun",7,,,,0
"26-Jun",15,,,,0
"27-Jun",12,,,,0
"28-Jun",28,,,,0
"29-Jun",27,,,,0
"30-Jun",66,,,,0
"1-Jul",187,,,,0
"2-Jul",111,,,,0
"3-Jul",67,,,,0
"4-Jul",109,,,,0
"5-Jul",6,,,,0
"6-Jul",4,,,,0
"7-Jul",12,,,,0
"8-Jul",10,,,,0
"9-Jul",7,,,,0
"10-Jul",45,,,,0
"11-Jul",33,,,,0
"12-Jul",46,,,,0
"13-Jul",88,,,,0
"14-Jul",28,,,,0
"15-Jul",51,,,,0
"16-Jul",16,,,,0
"17-Jul",34,,,,0
"18-Jul",20,,,,0
"19-Jul",14,,,,0
"20-Jul",30,,,,0
"21-Jul",72,,,,0
"22-Jul",139,,,,0
"23-Jul",175,,,,0
"24-Jul",680,,,,0
"25-Jul",106,,,,0
"26-Jul",238,,,,0
"27-Jul",96,,,,0
"28-Jul",39,,,,0
"29-Jul",183,,,,0
"30-Jul",67,,,,0
"31-Jul",209,,,,0
"1-Aug",1128,,,,1170
"2-Aug",73,,,,5
"3-Aug",74,,,,0
"4-Aug",45,,,,0
"5-Aug",135,,,,0
"6-Aug",67,,,,0
"7-Aug",40,,,,0
"8-Aug",22,,,,0
"9-Aug",48,,,,0
"10-Aug",95,,,,0
"11-Aug",27,,,,0
"12-Aug",120,,,,0
"13-Aug",145,,,,0
"14-Aug",234,,,,0
"15-Aug",58,,,,0
"16-Aug",55,,,,0
"17-Aug",33,,,,0
"18-Aug",12,,,,0
"19-Aug",8,,,,0
"20-Aug",33,,,,0
"21-Aug",43,,,,0
"22-Aug",33,,,,0
"23-Aug",27,,,,0
"24-Aug",21,,,,0
"25-Aug",5,,,,0
"26-Aug",75,,,,0
"27-Aug",13,,,,0
"28-Aug",10,,,,0
"29-Aug",17,,,,0
"30-Aug",7,,,,0
"31-Aug",77,,,,0
"1-Sep",36,,,,0
"2-Sep",74,,,,0
"3-Sep",66,,,,0
"4-Sep",46,,,,0
"5-Sep",54,,,,0
"6-Sep",61,,,,0
"7-Sep",135,,,,0
"8-Sep",63,,,,0
"9-Sep",47,,,,0
"10-Sep",15,,,,0
"11-Sep",0,,,,0
"12-Sep",,0,0,194,0
"13-Sep",,0,0,195,0
"14-Sep",,4,0,201,0
"15-Sep",,0,0,183,0
"16-Sep",,0,0,186,0
"17-Sep",,1,0,189,0
"18-Sep",,1,0,192,0
"19-Sep",,0,0,198,0
"20-Sep",,0,0,193,0
"21-Sep",,2,0,180,0
"22-Sep",,0,0,190,0
"23-Sep",,0,0,188,0
"24-Sep",,0,0,197,0
"25-Sep",,4,0,196,0
"26-Sep",,0,0,187,0
"27-Sep",,2,0,180,0
"28-Sep",,0,0,191,0
"29-Sep",,1,0,189,0
"30-Sep",,2,0,193,0
"1-Oct",,3,0,178,0
"2-Oct",,0,0,186,0
"3-Oct",,0,0,185,0
"4-Oct",,0,0,182,0
"5-Oct",,0,0,178,0
"6-Oct",,0,0,184,0
"7-Oct",,0,0,71,0
"8-Oct",,0,0,187,0
"9-Oct",,0,0,179,0
"10-Oct",,1,0,182,0
"11-Oct",,3,0,183,0
"12-Oct",,1,0,148,0
"13-Oct",,0,0,192,0
"14-Oct",,2,0,191,0
"15-Oct",,0,0,21,0
"16-Oct",,5,0,185,0
"17-Oct",,4,0,175,0
"18-Oct",,0,0,183,0
"19-Oct",,4,0,177,0
"20-Oct",,1,0,183,0
"21-Oct",,2,0,177,0
"22-Oct",,0,0,180,0
"23-Oct",,2,0,186,0
"24-Oct",,0,0,167,0
"25-Oct",,1,0,170,0
"26-Oct",,0,0,176,0
"27-Oct",,3,0,180,0
"28-Oct",,0,0,177,0
"29-Oct",,0,0,183,0
"30-Oct",,0,0,171,0
"31-Oct",,0,0,0,0
"1-Nov",,0,0,27,0
"2-Nov",,0,0,0,0
"3-Nov",,0,0,16,0
"5-Nov",,0,0,99,0
"8-Nov",,0,0,42,0
"9-Nov",,0,0,65,0
"10-Nov",,0,0,40,0
"12-Nov",,0,0,14,0
"13-Nov",,0,0,51,0
