"date","observed","estimated","low.95%CI","upper.95%CI","run_timing_curve"
"27-May",,0,0,68,0
"28-May",,0,0,51,0
"29-May",,0,0,0,0
"30-May",,0,0,20,0
"31-May",,1,0,38,0
"1-Jun",,0,0,20,0
"2-Jun",,0,0,100,0
"3-Jun",0,,,,0
"4-Jun",0,,,,0
"5-Jun",16,,,,0
"6-Jun",10,,,,0
"7-Jun",17,,,,0
"8-Jun",42,,,,0
"9-Jun",21,,,,0
"10-Jun",68,,,,0
"11-Jun",25,,,,0
"12-Jun",60,,,,0
"13-Jun",12,,,,0
"14-Jun",59,,,,1
"15-Jun",47,,,,2
"16-Jun",62,,,,3
"17-Jun",148,,,,4
"18-Jun",76,,,,7
"19-Jun",265,,,,10
"20-Jun",382,,,,15
"21-Jun",379,,,,21
"22-Jun",699,,,,29
"23-Jun",435,,,,38
"24-Jun",258,,,,50
"25-Jun",472,,,,64
"26-Jun",399,,,,80
"27-Jun",362,,,,98
"28-Jun",432,,,,119
"29-Jun",37,,,,142
"30-Jun",204,,,,168
"1-Jul",302,,,,196
"2-Jul",142,,,,226
"3-Jul",101,,,,257
"4-Jul",565,,,,290
"5-Jul",316,,,,324
"6-Jul",1042,,,,359
"7-Jul",330,,,,395
"8-Jul",62,,,,431
"9-Jul",284,,,,466
"10-Jul",100,,,,502
"11-Jul",321,,,,536
"12-Jul",158,,,,570
"13-Jul",793,,,,602
"14-Jul",800,,,,633
"15-Jul",929,,,,661
"16-Jul",364,,,,688
"17-Jul",721,,,,713
"18-Jul",602,,,,736
"19-Jul",1174,,,,756
"20-Jul",513,,,,774
"21-Jul",877,,,,790
"22-Jul",903,,,,803
"23-Jul",286,,,,814
"24-Jul",326,,,,822
"25-Jul",546,,,,828
"26-Jul",244,,,,832
"27-Jul",1300,,,,833
"28-Jul",520,,,,833
"29-Jul",1534,,,,830
"30-Jul",803,,,,826
"31-Jul",1009,,,,820
"1-Aug",764,,,,812
"2-Aug",479,,,,802
"3-Aug",907,,,,792
"4-Aug",1414,,,,779
"5-Aug",983,,,,766
"6-Aug",613,,,,752
"7-Aug",448,,,,737
"8-Aug",2207,,,,721
"9-Aug",1193,,,,704
"10-Aug",1082,,,,687
"11-Aug",274,,,,669
"12-Aug",527,,,,651
"13-Aug",810,,,,633
"14-Aug",231,,,,614
"15-Aug",935,,,,595
"16-Aug",111,,,,577
"17-Aug",239,,,,558
"18-Aug",85,,,,539
"19-Aug",288,,,,521
"20-Aug",700,,,,502
"21-Aug",312,,,,484
"22-Aug",704,,,,466
"23-Aug",276,,,,448
"24-Aug",508,,,,431
"25-Aug",237,,,,414
"26-Aug",330,,,,398
"27-Aug",146,,,,382
"28-Aug",1025,,,,366
"29-Aug",501,,,,350
"30-Aug",288,,,,336
"31-Aug",832,,,,321
"1-Sep",278,,,,307
"2-Sep",176,,,,294
"3-Sep",134,,,,281
"4-Sep",114,,,,268
"5-Sep",147,,,,256
"6-Sep",20,,,,244
"7-Sep",40,,,,233
"8-Sep",54,,,,222
"9-Sep",50,,,,211
"10-Sep",58,,,,201
"11-Sep",37,,,,191
"12-Sep",44,,,,182
"13-Sep",,171,0,372,173
"14-Sep",,161,0,360,165
"15-Sep",,153,0,350,157
"16-Sep",,147,0,340,149
"17-Sep",,137,0,343,141
"18-Sep",,129,0,329,134
"19-Sep",,127,0,317,128
"20-Sep",,119,0,311,121
"21-Sep",,116,0,316,115
"22-Sep",,116,0,303,109
"23-Sep",,100,0,297,103
"24-Sep",,97,0,287,98
"25-Sep",,91,0,280,93
"26-Sep",,92,0,279,88
"27-Sep",,79,0,262,84
"28-Sep",,79,0,268,79
"29-Sep",,73,0,259,75
"30-Sep",,74,0,255,71
"1-Oct",,64,0,247,67
"2-Oct",,67,0,260,64
"3-Oct",,57,0,248,60
"4-Oct",,58,0,241,57
"5-Oct",,54,0,246,54
"6-Oct",,57,0,241,51
"7-Oct",,49,0,116,48
"8-Oct",,46,0,228,46
"9-Oct",,40,0,221,43
"10-Oct",,40,0,219,41
"11-Oct",,37,0,234,39
"12-Oct",,40,0,181,37
"13-Oct",,35,0,221,35
"14-Oct",,30,0,210,33
"15-Oct",,31,3,64,31
"16-Oct",,28,0,209,29
"17-Oct",,26,0,214,28
"18-Oct",,27,0,223,26
"19-Oct",,28,0,198,25
"20-Oct",,24,0,206,23
"21-Oct",,24,0,210,22
"22-Oct",,19,0,196,21
"23-Oct",,22,0,202,20
"24-Oct",,20,0,196,19
"25-Oct",,16,0,191,18
"26-Oct",,14,0,191,17
"27-Oct",,12,0,186,16
"28-Oct",,15,0,188,15
"29-Oct",,17,0,187,14
"30-Oct",,10,0,192,13
"31-Oct",,12,6,23,12
"1-Nov",,12,0,35,12
"2-Nov",,11,5,21,11
"3-Nov",,10,0,43,11
"5-Nov",,10,0,60,10
"8-Nov",,9,0,41,9
"9-Nov",,9,0,98,9
"10-Nov",,8,0,56,8
"12-Nov",,8,0,66,8
"13-Nov",,8,0,64,7
