"date","observed","estimated","low.95%CI","upper.95%CI","run_timing_curve"
"27-May",,0,0,58,0
"28-May",,0,0,51,0
"29-May",,0,0,0,0
"30-May",,0,0,22,0
"31-May",,0,0,38,0
"1-Jun",,1,0,22,0
"2-Jun",0,,,,0
"3-Jun",0,,,,1
"4-Jun",0,,,,2
"5-Jun",1,,,,3
"6-Jun",3,,,,4
"7-Jun",0,,,,6
"8-Jun",2,,,,8
"9-Jun",10,,,,11
"10-Jun",20,,,,14
"11-Jun",3,,,,18
"12-Jun",21,,,,22
"13-Jun",39,,,,27
"14-Jun",20,,,,32
"15-Jun",41,,,,38
"16-Jun",1,,,,44
"17-Jun",7,,,,50
"18-Jun",5,,,,57
"19-Jun",30,,,,64
"20-Jun",24,,,,71
"21-Jun",32,,,,78
"22-Jun",59,,,,86
"23-Jun",57,,,,93
"24-Jun",97,,,,101
"25-Jun",93,,,,108
"26-Jun",159,,,,116
"27-Jun",269,,,,123
"28-Jun",605,,,,131
"29-Jun",176,,,,138
"30-Jun",210,,,,145
"1-Jul",226,,,,152
"2-Jul",225,,,,159
"3-Jul",269,,,,166
"4-Jul",92,,,,172
"5-Jul",90,,,,178
"6-Jul",44,,,,185
"7-Jul",125,,,,190
"8-Jul",45,,,,196
"9-Jul",354,,,,202
"10-Jul",134,,,,207
"11-Jul",116,,,,212
"12-Jul",151,,,,217
"13-Jul",91,,,,221
"14-Jul",61,,,,226
"15-Jul",94,,,,230
"16-Jul",41,,,,233
"17-Jul",114,,,,237
"18-Jul",101,,,,240
"19-Jul",160,,,,244
"20-Jul",206,,,,247
"21-Jul",87,,,,249
"22-Jul",341,,,,252
"23-Jul",323,,,,254
"24-Jul",516,,,,256
"25-Jul",416,,,,258
"26-Jul",870,,,,260
"27-Jul",709,,,,261
"28-Jul",208,,,,263
"29-Jul",89,,,,264
"30-Jul",213,,,,265
"31-Jul",201,,,,266
"1-Aug",475,,,,267
"2-Aug",219,,,,267
"3-Aug",336,,,,268
"4-Aug",203,,,,268
"5-Aug",325,,,,268
"6-Aug",249,,,,268
"7-Aug",57,,,,268
"8-Aug",48,,,,268
"9-Aug",110,,,,267
"10-Aug",153,,,,267
"11-Aug",150,,,,266
"12-Aug",154,,,,266
"13-Aug",184,,,,265
"14-Aug",242,,,,264
"15-Aug",244,,,,263
"16-Aug",129,,,,262
"17-Aug",116,,,,261
"18-Aug",148,,,,260
"19-Aug",119,,,,259
"20-Aug",217,,,,258
"21-Aug",135,,,,256
"22-Aug",399,,,,255
"23-Aug",596,,,,253
"24-Aug",521,,,,252
"25-Aug",380,,,,250
"26-Aug",530,,,,249
"27-Aug",410,,,,247
"28-Aug",222,,,,245
"29-Aug",360,,,,244
"30-Aug",183,,,,242
"31-Aug",235,,,,240
"1-Sep",334,,,,238
"2-Sep",297,,,,237
"3-Sep",424,,,,235
"4-Sep",429,,,,233
"5-Sep",202,,,,231
"6-Sep",144,,,,229
"7-Sep",102,,,,227
"8-Sep",140,,,,225
"9-Sep",166,,,,223
"10-Sep",106,,,,221
"11-Sep",130,,,,219
"12-Sep",131,,,,217
"13-Sep",134,,,,215
"14-Sep",,212,11,411,213
"15-Sep",,210,16,408,211
"16-Sep",,207,14,399,209
"17-Sep",,209,9,403,207
"18-Sep",,206,12,399,205
"19-Sep",,198,5,393,203
"20-Sep",,202,16,392,201
"21-Sep",,200,2,395,199
"22-Sep",,200,0,397,197
"23-Sep",,190,4,382,195
"24-Sep",,189,0,399,193
"25-Sep",,186,0,383,191
"26-Sep",,190,0,376,189
"27-Sep",,181,0,377,187
"28-Sep",,184,0,383,185
"29-Sep",,186,0,379,183
"30-Sep",,175,0,359,181
"1-Oct",,178,0,370,179
"2-Oct",,177,0,381,177
"3-Oct",,176,0,368,175
"4-Oct",,170,0,374,173
"5-Oct",,170,0,361,171
"6-Oct",,164,0,377,170
"7-Oct",,168,83,253,168
"8-Oct",,164,0,353,166
"9-Oct",,160,0,351,164
"10-Oct",,159,0,351,162
"11-Oct",,161,0,349,160
"12-Oct",,159,13,309,158
"13-Oct",,152,0,348,157
"14-Oct",,152,0,347,155
"15-Oct",,151,91,217,153
"16-Oct",,149,0,345,151
"17-Oct",,155,0,353,150
"18-Oct",,149,0,343,148
"19-Oct",,141,0,320,146
"20-Oct",,145,0,337,144
"21-Oct",,137,0,327,143
"22-Oct",,140,0,323,141
"23-Oct",,142,0,321,139
"24-Oct",,138,0,323,138
"25-Oct",,136,0,339,136
"26-Oct",,134,0,327,135
"27-Oct",,137,0,324,133
"28-Oct",,129,0,316,131
"29-Oct",,129,0,317,130
"30-Oct",,129,0,296,128
"31-Oct",,125,72,188,127
"1-Nov",,124,63,192,125
"2-Nov",,122,69,185,124
"3-Nov",,121,58,192,122
"5-Nov",,119,56,200,121
"8-Nov",,118,56,188,119
"9-Nov",,117,36,223,118
"10-Nov",,116,49,196,117
"12-Nov",,113,45,199,115
"13-Nov",,113,41,199,114
