"date","observed","estimated","low.95%CI","upper.95%CI","run_timing_curve"
"27-May",,0,0,66,0
"28-May",,0,0,45,0
"29-May",,0,0,0,0
"30-May",8,,,,0
"31-May",13,,,,0
"1-Jun",11,,,,0
"2-Jun",0,,,,0
"3-Jun",0,,,,0
"4-Jun",0,,,,0
"5-Jun",91,,,,0
"6-Jun",382,,,,0
"7-Jun",9,,,,0
"8-Jun",173,,,,0
"9-Jun",26,,,,0
"10-Jun",32,,,,0
"11-Jun",1,,,,0
"12-Jun",0,,,,0
"13-Jun",0,,,,0
"14-Jun",97,,,,0
"15-Jun",0,,,,0
"16-Jun",22,,,,0
"17-Jun",0,,,,0
"18-Jun",121,,,,0
"19-Jun",1,,,,0
"20-Jun",0,,,,0
"21-Jun",248,,,,0
"22-Jun",488,,,,0
"23-Jun",2044,,,,0
"24-Jun",784,,,,0
"25-Jun",0,,,,0
"26-Jun",15,,,,0
"27-Jun",3,,,,0
"28-Jun",54,,,,0
"29-Jun",444,,,,0
"30-Jun",224,,,,0
"1-Jul",0,,,,0
"2-Jul",0,,,,0
"3-Jul",10,,,,0
"4-Jul",22,,,,0
"5-Jul",69,,,,0
"6-Jul",6,,,,0
"7-Jul",7,,,,0
"8-Jul",43,,,,1
"9-Jul",0,,,,2
"10-Jul",250,,,,4
"11-Jul",11,,,,9
"12-Jul",764,,,,17
"13-Jul",74,,,,32
"14-Jul",64,,,,58
"15-Jul",31,,,,99
"16-Jul",85,,,,161
"17-Jul",723,,,,251
"18-Jul",250,,,,375
"19-Jul",383,,,,538
"20-Jul",839,,,,743
"21-Jul",217,,,,991
"22-Jul",571,,,,1276
"23-Jul",774,,,,1592
"24-Jul",1057,,,,1925
"25-Jul",4087,,,,2261
"26-Jul",1012,,,,2582
"27-Jul",667,,,,2871
"28-Jul",790,,,,3113
"29-Jul",11025,,,,3294
"30-Jul",10149,,,,3406
"31-Jul",331,,,,3445
"1-Aug",500,,,,3411
"2-Aug",2210,,,,3310
"3-Aug",4792,,,,3152
"4-Aug",2548,,,,2945
"5-Aug",2001,,,,2705
"6-Aug",407,,,,2442
"7-Aug",1129,,,,2169
"8-Aug",1230,,,,1897
"9-Aug",2209,,,,1635
"10-Aug",605,,,,1389
"11-Aug",2626,,,,1164
"12-Aug",3261,,,,963
"13-Aug",1329,,,,787
"14-Aug",567,,,,635
"15-Aug",2200,,,,506
"16-Aug",330,,,,400
"17-Aug",594,,,,312
"18-Aug",681,,,,241
"19-Aug",628,,,,184
"20-Aug",520,,,,140
"21-Aug",252,,,,105
"22-Aug",65,,,,78
"23-Aug",71,,,,58
"24-Aug",104,,,,42
"25-Aug",2,,,,31
"26-Aug",,26,0,225,22
"27-Aug",,17,0,216,16
"28-Aug",,12,0,212,11
"29-Aug",18,,,,8
"30-Aug",7,,,,6
"31-Aug",11,,,,4
"1-Sep",3,,,,3
"2-Sep",5,,,,2
"3-Sep",1,,,,1
"4-Sep",4,,,,1
"5-Sep",8,,,,1
"6-Sep",4,,,,0
"7-Sep",18,,,,0
"8-Sep",6,,,,0
"9-Sep",39,,,,0
"10-Sep",43,,,,0
"11-Sep",0,,,,0
"12-Sep",14,,,,0
"13-Sep",9,,,,0
"14-Sep",8,,,,0
"15-Sep",360,,,,0
"16-Sep",4,,,,0
"17-Sep",14,,,,0
"18-Sep",1,,,,0
"19-Sep",30,,,,0
"20-Sep",22,,,,0
"21-Sep",5,,,,0
"22-Sep",7,,,,0
"23-Sep",2,,,,0
"24-Sep",1,,,,0
"25-Sep",75,,,,0
"26-Sep",0,,,,0
"27-Sep",7,,,,0
"28-Sep",,0,0,193,0
"29-Sep",0,,,,0
"30-Sep",,0,0,185,0
"1-Oct",1,,,,0
"2-Oct",2,,,,0
"3-Oct",,1,0,193,0
"4-Oct",,2,0,186,0
"5-Oct",,2,0,179,0
"6-Oct",,0,0,183,0
"7-Oct",,0,0,66,0
"8-Oct",,0,0,182,0
"9-Oct",,0,0,180,0
"10-Oct",,5,0,186,0
"11-Oct",,2,0,180,0
"12-Oct",,0,0,144,0
"13-Oct",,0,0,175,0
"14-Oct",,4,0,184,0
"15-Oct",,0,0,20,0
"16-Oct",,1,0,169,0
"17-Oct",,0,0,189,0
"18-Oct",,0,0,195,0
"19-Oct",,0,0,174,0
"20-Oct",,0,0,179,0
"21-Oct",,2,0,189,0
"22-Oct",0,,,,0
"23-Oct",,4,0,183,0
"24-Oct",0,,,,0
"25-Oct",,1,0,174,0
"26-Oct",,0,0,183,0
"27-Oct",,0,0,173,0
"28-Oct",,3,0,173,0
"29-Oct",,4,0,175,0
"30-Oct",,0,0,172,0
"31-Oct",0,,,,0
"1-Nov",,0,0,28,0
"2-Nov",0,,,,0
"3-Nov",,0,0,18,0
"5-Nov",,0,0,92,0
"8-Nov",,0,0,35,0
"9-Nov",,0,0,72,0
"10-Nov",,0,0,49,0
"12-Nov",,0,0,13,0
"13-Nov",,0,0,49,0
