"date","observed","estimated","low.95%CI","upper.95%CI","run_timing_curve"
"27-May",,0,0,58,0
"28-May",,0,0,52,0
"29-May",,0,0,0,0
"30-May",,0,0,23,0
"31-May",,0,0,33,0
"1-Jun",,0,0,20,0
"2-Jun",,0,0,98,0
"3-Jun",,0,0,106,0
"4-Jun",,0,0,153,0
"5-Jun",39,,,,0
"6-Jun",15,,,,0
"7-Jun",27,,,,0
"8-Jun",10,,,,0
"9-Jun",22,,,,0
"10-Jun",73,,,,0
"11-Jun",30,,,,0
"12-Jun",49,,,,0
"13-Jun",44,,,,0
"14-Jun",145,,,,0
"15-Jun",96,,,,0
"16-Jun",184,,,,0
"17-Jun",276,,,,0
"18-Jun",197,,,,0
"19-Jun",203,,,,0
"20-Jun",260,,,,0
"21-Jun",204,,,,0
"22-Jun",346,,,,0
"23-Jun",123,,,,0
"24-Jun",213,,,,0
"25-Jun",359,,,,1
"26-Jun",97,,,,2
"27-Jun",362,,,,3
"28-Jun",176,,,,5
"29-Jun",18,,,,8
"30-Jun",66,,,,13
"1-Jul",266,,,,20
"2-Jul",202,,,,29
"3-Jul",222,,,,43
"4-Jul",530,,,,61
"5-Jul",389,,,,84
"6-Jul",80,,,,114
"7-Jul",165,,,,151
"8-Jul",127,,,,196
"9-Jul",172,,,,249
"10-Jul",434,,,,310
"11-Jul",426,,,,381
"12-Jul",844,,,,459
"13-Jul",1266,,,,546
"14-Jul",1376,,,,639
"15-Jul",1020,,,,738
"16-Jul",1073,,,,842
"17-Jul",1048,,,,949
"18-Jul",1412,,,,1057
"19-Jul",882,,,,1165
"20-Jul",1217,,,,1270
"21-Jul",1020,,,,1371
"22-Jul",1446,,,,1466
"23-Jul",1430,,,,1555
"24-Jul",1582,,,,1634
"25-Jul",1731,,,,1704
"26-Jul",1528,,,,1764
"27-Jul",1090,,,,1812
"28-Jul",1030,,,,1848
"29-Jul",529,,,,1873
"30-Jul",1298,,,,1886
"31-Jul",1932,,,,1888
"1-Aug",915,,,,1879
"2-Aug",2841,,,,1860
"3-Aug",1738,,,,1831
"4-Aug",2206,,,,1793
"5-Aug",1212,,,,1748
"6-Aug",4733,,,,1696
"7-Aug",2541,,,,1639
"8-Aug",1914,,,,1576
"9-Aug",2410,,,,1510
"10-Aug",1585,,,,1441
"11-Aug",793,,,,1370
"12-Aug",2871,,,,1298
"13-Aug",1052,,,,1225
"14-Aug",555,,,,1153
"15-Aug",1562,,,,1081
"16-Aug",649,,,,1011
"17-Aug",551,,,,943
"18-Aug",440,,,,877
"19-Aug",197,,,,813
"20-Aug",560,,,,752
"21-Aug",79,,,,694
"22-Aug",33,,,,638
"23-Aug",22,,,,586
"24-Aug",53,,,,537
"25-Aug",347,,,,491
"26-Aug",390,,,,448
"27-Aug",436,,,,408
"28-Aug",475,,,,371
"29-Aug",333,,,,336
"30-Aug",226,,,,304
"31-Aug",133,,,,275
"1-Sep",152,,,,248
"2-Sep",175,,,,224
"3-Sep",164,,,,201
"4-Sep",106,,,,181
"5-Sep",65,,,,162
"6-Sep",,146,0,342,145
"7-Sep",,135,0,323,130
"8-Sep",,119,0,314,116
"9-Sep",,101,0,290,104
"10-Sep",,96,0,286,93
"11-Sep",,85,0,281,82
"12-Sep",,76,0,280,73
"13-Sep",,66,0,262,65
"14-Sep",,58,0,256,58
"15-Sep",,54,0,249,51
"16-Sep",,46,0,235,45
"17-Sep",,41,0,232,40
"18-Sep",,29,0,231,36
"19-Sep",,37,0,222,31
"20-Sep",,30,0,232,28
"21-Sep",,26,0,218,24
"22-Sep",,20,0,217,22
"23-Sep",,18,0,216,19
"24-Sep",,17,0,200,17
"25-Sep",,21,0,207,15
"26-Sep",,13,0,211,13
"27-Sep",,13,0,196,11
"28-Sep",,12,0,195,10
"29-Sep",,11,0,201,9
"30-Sep",,12,0,201,8
"1-Oct",,9,0,182,7
"2-Oct",,11,0,187,6
"3-Oct",,0,0,196,5
"4-Oct",,5,0,197,5
"5-Oct",,4,0,190,4
"6-Oct",,5,0,187,3
"7-Oct",,3,0,73,3
"8-Oct",,3,0,185,3
"9-Oct",,0,0,180,2
"10-Oct",,7,0,184,2
"11-Oct",,2,0,188,2
"12-Oct",,2,0,149,2
"13-Oct",,0,0,182,1
"14-Oct",,0,0,187,1
"15-Oct",,1,0,30,1
"16-Oct",,0,0,188,1
"17-Oct",,3,0,181,1
"18-Oct",,2,0,194,1
"19-Oct",,0,0,175,1
"20-Oct",,0,0,185,1
"21-Oct",,0,0,172,0
"22-Oct",,0,0,186,0
"23-Oct",,0,0,176,0
"24-Oct",,1,0,177,0
"25-Oct",,1,0,180,0
"26-Oct",,0,0,180,0
"27-Oct",,0,0,186,0
"28-Oct",,0,0,180,0
"29-Oct",,0,0,175,0
"30-Oct",,0,0,178,0
"31-Oct",,0,0,0,0
"1-Nov",,0,0,28,0
"2-Nov",,0,0,0,0
"3-Nov",,0,0,36,0
"5-Nov",,0,0,60,0
"8-Nov",,0,0,30,0
"9-Nov",,0,0,83,0
"10-Nov",,0,0,45,0
"12-Nov",,0,0,60,0
"13-Nov",,0,0,52,0
