"date","observed","estimated","low.95%CI","upper.95%CI","run_timing_curve"
"27-May",,0,0,62,0
"28-May",,0,0,39,0
"29-May",,0,0,0,0
"30-May",,0,0,24,0
"31-May",,0,0,35,0
"1-Jun",,0,0,20,0
"2-Jun",,1,0,99,0
"3-Jun",,2,0,113,0
"4-Jun",,0,0,151,0
"5-Jun",,0,0,191,0
"6-Jun",2,,,,0
"7-Jun",13,,,,0
"8-Jun",16,,,,0
"9-Jun",13,,,,0
"10-Jun",36,,,,0
"11-Jun",20,,,,0
"12-Jun",81,,,,0
"13-Jun",77,,,,0
"14-Jun",99,,,,0
"15-Jun",50,,,,0
"16-Jun",22,,,,0
"17-Jun",48,,,,0
"18-Jun",60,,,,0
"19-Jun",53,,,,0
"20-Jun",172,,,,0
"21-Jun",43,,,,0
"22-Jun",20,,,,0
"23-Jun",60,,,,0
"24-Jun",142,,,,0
"25-Jun",164,,,,0
"26-Jun",192,,,,0
"27-Jun",268,,,,0
"28-Jun",319,,,,0
"29-Jun",469,,,,1
"30-Jun",562,,,,2
"1-Jul",136,,,,3
"2-Jul",243,,,,5
"3-Jul",194,,,,10
"4-Jul",561,,,,17
"5-Jul",640,,,,27
"6-Jul",277,,,,43
"7-Jul",231,,,,66
"8-Jul",726,,,,98
"9-Jul",451,,,,141
"10-Jul",834,,,,196
"11-Jul",972,,,,267
"12-Jul",583,,,,353
"13-Jul",761,,,,456
"14-Jul",689,,,,577
"15-Jul",914,,,,714
"16-Jul",688,,,,866
"17-Jul",1002,,,,1030
"18-Jul",1114,,,,1204
"19-Jul",2039,,,,1384
"20-Jul",2808,,,,1565
"21-Jul",743,,,,1743
"22-Jul",503,,,,1913
"23-Jul",801,,,,2071
"24-Jul",1725,,,,2213
"25-Jul",1663,,,,2334
"26-Jul",3194,,,,2434
"27-Jul",1237,,,,2509
"28-Jul",3601,,,,2558
"29-Jul",4234,,,,2582
"30-Jul",3700,,,,2581
"31-Jul",3896,,,,2555
"1-Aug",3062,,,,2507
"2-Aug",1311,,,,2439
"3-Aug",1484,,,,2353
"4-Aug",2001,,,,2253
"5-Aug",2137,,,,2141
"6-Aug",1968,,,,2020
"7-Aug",1079,,,,1893
"8-Aug",3876,,,,1762
"9-Aug",1558,,,,1630
"10-Aug",1084,,,,1499
"11-Aug",1004,,,,1370
"12-Aug",1431,,,,1246
"13-Aug",1060,,,,1127
"14-Aug",794,,,,1014
"15-Aug",304,,,,907
"16-Aug",,806,601,1004,809
"17-Aug",,717,505,919,717
"18-Aug",41,,,,634
"19-Aug",73,,,,557
"20-Aug",213,,,,488
"21-Aug",216,,,,426
"22-Aug",269,,,,370
"23-Aug",439,,,,321
"24-Aug",550,,,,277
"25-Aug",684,,,,239
"26-Aug",435,,,,205
"27-Aug",640,,,,175
"28-Aug",410,,,,149
"29-Aug",542,,,,127
"30-Aug",303,,,,108
"31-Aug",234,,,,91
"1-Sep",109,,,,77
"2-Sep",45,,,,65
"3-Sep",79,,,,54
"4-Sep",107,,,,45
"5-Sep",112,,,,38
"6-Sep",216,,,,32
"7-Sep",185,,,,26
"8-Sep",142,,,,22
"9-Sep",101,,,,18
"10-Sep",,17,0,215,15
"11-Sep",,11,0,203,12
"12-Sep",,17,0,209,10
"13-Sep",,7,0,194,8
"14-Sep",,8,0,211,7
"15-Sep",,8,0,201,6
"16-Sep",,7,0,207,5
"17-Sep",,3,0,194,4
"18-Sep",,0,0,182,3
"19-Sep",,5,0,195,3
"20-Sep",,4,0,193,2
"21-Sep",,6,0,195,2
"22-Sep",,1,0,199,1
"23-Sep",,1,0,192,1
"24-Sep",,0,0,188,1
"25-Sep",,1,0,192,1
"26-Sep",,4,0,201,1
"27-Sep",,0,0,180,0
"28-Sep",,0,0,192,0
"29-Sep",,2,0,190,0
"30-Sep",,0,0,181,0
"1-Oct",,1,0,193,0
"2-Oct",,0,0,191,0
"3-Oct",,0,0,189,0
"4-Oct",,3,0,183,0
"5-Oct",,0,0,186,0
"6-Oct",,0,0,189,0
"7-Oct",,0,0,69,0
"8-Oct",,1,0,185,0
"9-Oct",,2,0,183,0
"10-Oct",,3,0,192,0
"11-Oct",,1,0,179,0
"12-Oct",,0,0,145,0
"13-Oct",,0,0,181,0
"14-Oct",,4,0,182,0
"15-Oct",,0,0,21,0
"16-Oct",,3,0,179,0
"17-Oct",,0,0,176,0
"18-Oct",,0,0,190,0
"19-Oct",,0,0,177,0
"20-Oct",,0,0,177,0
"21-Oct",,0,0,176,0
"22-Oct",,1,0,184,0
"23-Oct",,5,0,172,0
"24-Oct",,3,0,182,0
"25-Oct",,2,0,177,0
"26-Oct",,2,0,171,0
"27-Oct",,0,0,173,0
"28-Oct",,0,0,178,0
"29-Oct",,5,0,180,0
"30-Oct",,0,0,164,0
"31-Oct",,0,0,0,0
"1-Nov",,0,0,36,0
"2-Nov",,0,0,0,0
"3-Nov",,0,0,17,0
"5-Nov",,0,0,90,0
"8-Nov",,0,0,51,0
"9-Nov",,0,0,71,0
"10-Nov",,0,0,40,0
"12-Nov",,0,0,16,0
"13-Nov",,0,0,44,0
