"date","observed","estimated","low.95%CI","upper.95%CI","run_timing_curve"
"27-May",,0,0,58,0
"28-May",,0,0,41,0
"29-May",,0,0,0,0
"30-May",,0,0,21,0
"31-May",,0,0,35,0
"1-Jun",,0,0,19,0
"2-Jun",0,,,,0
"3-Jun",1,,,,0
"4-Jun",0,,,,0
"5-Jun",2,,,,0
"6-Jun",2,,,,0
"7-Jun",3,,,,0
"8-Jun",2,,,,0
"9-Jun",0,,,,0
"10-Jun",3,,,,0
"11-Jun",10,,,,0
"12-Jun",1,,,,0
"13-Jun",2,,,,0
"14-Jun",8,,,,1
"15-Jun",156,,,,1
"16-Jun",156,,,,2
"17-Jun",60,,,,4
"18-Jun",230,,,,7
"19-Jun",332,,,,10
"20-Jun",160,,,,16
"21-Jun",19,,,,24
"22-Jun",92,,,,34
"23-Jun",93,,,,47
"24-Jun",147,,,,64
"25-Jun",216,,,,85
"26-Jun",79,,,,110
"27-Jun",230,,,,140
"28-Jun",168,,,,174
"29-Jun",99,,,,214
"30-Jun",156,,,,258
"1-Jul",163,,,,308
"2-Jul",300,,,,362
"3-Jul",358,,,,420
"4-Jul",334,,,,482
"5-Jul",274,,,,548
"6-Jul",295,,,,616
"7-Jul",211,,,,685
"8-Jul",706,,,,756
"9-Jul",1067,,,,828
"10-Jul",1059,,,,899
"11-Jul",1145,,,,969
"12-Jul",497,,,,1038
"13-Jul",257,,,,1104
"14-Jul",1029,,,,1167
"15-Jul",1509,,,,1227
"16-Jul",1648,,,,1283
"17-Jul",2193,,,,1334
"18-Jul",2408,,,,1381
"19-Jul",1002,,,,1423
"20-Jul",2159,,,,1460
"21-Jul",1853,,,,1491
"22-Jul",1833,,,,1517
"23-Jul",1162,,,,1538
"24-Jul",2178,,,,1554
"25-Jul",1347,,,,1564
"26-Jul",1091,,,,1570
"27-Jul",1446,,,,1571
"28-Jul",622,,,,1567
"29-Jul",669,,,,1559
"30-Jul",2119,,,,1546
"31-Jul",2237,,,,1530
"1-Aug",1311,,,,1511
"2-Aug",843,,,,1488
"3-Aug",507,,,,1463
"4-Aug",1489,,,,1435
"5-Aug",1791,,,,1404
"6-Aug",664,,,,1372
"7-Aug",1017,,,,1338
"8-Aug",1998,,,,1302
"9-Aug",2499,,,,1266
"10-Aug",1287,,,,1228
"11-Aug",665,,,,1189
"12-Aug",586,,,,1151
"13-Aug",1266,,,,1111
"14-Aug",884,,,,1072
"15-Aug",942,,,,1033
"16-Aug",1761,,,,994
"17-Aug",918,,,,955
"18-Aug",858,,,,917
"19-Aug",512,,,,879
"20-Aug",772,,,,842
"21-Aug",1156,,,,806
"22-Aug",733,,,,770
"23-Aug",275,,,,736
"24-Aug",78,,,,702
"25-Aug",308,,,,669
"26-Aug",1324,,,,638
"27-Aug",857,,,,607
"28-Aug",82,,,,577
"29-Aug",554,,,,549
"30-Aug",1219,,,,521
"31-Aug",764,,,,494
"1-Sep",825,,,,469
"2-Sep",353,,,,444
"3-Sep",684,,,,421
"4-Sep",599,,,,399
"5-Sep",336,,,,377
"6-Sep",358,,,,357
"7-Sep",380,,,,337
"8-Sep",462,,,,319
"9-Sep",,300,108,497,301
"10-Sep",,286,92,470,284
"11-Sep",,267,68,460,268
"12-Sep",,250,57,451,253
"13-Sep",,235,52,447,238
"14-Sep",,229,35,423,224
"15-Sep",,213,28,398,211
"16-Sep",,197,20,392,199
"17-Sep",,184,0,394,187
"18-Sep",,183,0,372,176
"19-Sep",,166,0,365,166
"20-Sep",,156,0,346,156
"21-Sep",,146,0,332,147
"22-Sep",,135,0,331,138
"23-Sep",,125,0,324,129
"24-Sep",,121,0,310,122
"25-Sep",,109,0,291,114
"26-Sep",,108,0,301,107
"27-Sep",,95,0,274,101
"28-Sep",,91,0,278,94
"29-Sep",,95,0,289,89
"30-Sep",,82,0,264,83
"1-Oct",,83,0,265,78
"2-Oct",,69,0,258,73
"3-Oct",,73,0,264,69
"4-Oct",,65,0,261,64
"5-Oct",,59,0,251,60
"6-Oct",,54,0,241,56
"7-Oct",,54,0,122,53
"8-Oct",,46,0,223,49
"9-Oct",,46,0,225,46
"10-Oct",,44,0,226,43
"11-Oct",,36,0,222,41
"12-Oct",,41,0,175,38
"13-Oct",,33,0,225,36
"14-Oct",,35,0,218,33
"15-Oct",,32,8,56,31
"16-Oct",,29,0,209,29
"17-Oct",,26,0,212,27
"18-Oct",,27,0,220,26
"19-Oct",,24,0,201,24
"20-Oct",,26,0,212,22
"21-Oct",,20,0,194,21
"22-Oct",,18,0,194,20
"23-Oct",,22,0,192,18
"24-Oct",,19,0,192,17
"25-Oct",,16,0,191,16
"26-Oct",,16,0,192,15
"27-Oct",,13,0,191,14
"28-Oct",,10,0,180,13
"29-Oct",,13,0,191,12
"30-Oct",,10,0,183,11
"31-Oct",,11,7,15,11
"1-Nov",,10,0,37,10
"2-Nov",,9,6,13,9
"3-Nov",,9,0,27,9
"5-Nov",,8,0,108,8
"8-Nov",,8,0,52,8
"9-Nov",,7,0,71,7
"10-Nov",,7,0,46,7
"12-Nov",,6,0,21,6
"13-Nov",,6,0,61,6
