"date","observed","estimated","low.95%CI","upper.95%CI","run_timing_curve"
"27-May",,0,0,57,0
"28-May",,0,0,42,0
"29-May",,0,0,0,0
"30-May",,0,0,23,0
"31-May",,0,0,34,0
"1-Jun",,0,0,20,0
"2-Jun",,1,0,98,0
"3-Jun",,0,0,107,0
"4-Jun",,0,0,143,0
"5-Jun",,1,0,189,0
"6-Jun",,0,0,192,0
"7-Jun",,0,0,201,0
"8-Jun",102,,,,0
"9-Jun",158,,,,0
"10-Jun",392,,,,0
"11-Jun",453,,,,0
"12-Jun",133,,,,1
"13-Jun",138,,,,1
"14-Jun",427,,,,2
"15-Jun",304,,,,3
"16-Jun",232,,,,6
"17-Jun",452,,,,9
"18-Jun",32,,,,14
"19-Jun",148,,,,20
"20-Jun",484,,,,29
"21-Jun",710,,,,40
"22-Jun",393,,,,54
"23-Jun",682,,,,71
"24-Jun",550,,,,91
"25-Jun",933,,,,115
"26-Jun",109,,,,143
"27-Jun",351,,,,174
"28-Jun",275,,,,208
"29-Jun",295,,,,246
"30-Jun",674,,,,287
"1-Jul",129,,,,330
"2-Jul",217,,,,376
"3-Jul",229,,,,424
"4-Jul",71,,,,473
"5-Jul",352,,,,524
"6-Jul",197,,,,574
"7-Jul",124,,,,625
"8-Jul",369,,,,675
"9-Jul",100,,,,724
"10-Jul",850,,,,771
"11-Jul",960,,,,817
"12-Jul",1104,,,,860
"13-Jul",631,,,,901
"14-Jul",686,,,,938
"15-Jul",269,,,,973
"16-Jul",1022,,,,1004
"17-Jul",944,,,,1032
"18-Jul",909,,,,1056
"19-Jul",1449,,,,1077
"20-Jul",914,,,,1094
"21-Jul",2480,,,,1107
"22-Jul",2867,,,,1117
"23-Jul",2141,,,,1124
"24-Jul",1037,,,,1127
"25-Jul",728,,,,1127
"26-Jul",378,,,,1124
"27-Jul",802,,,,1118
"28-Jul",875,,,,1110
"29-Jul",759,,,,1099
"30-Jul",1057,,,,1085
"31-Jul",1414,,,,1070
"1-Aug",2018,,,,1053
"2-Aug",792,,,,1034
"3-Aug",684,,,,1013
"4-Aug",715,,,,991
"5-Aug",683,,,,969
"6-Aug",590,,,,945
"7-Aug",667,,,,920
"8-Aug",792,,,,895
"9-Aug",616,,,,869
"10-Aug",712,,,,842
"11-Aug",505,,,,816
"12-Aug",550,,,,789
"13-Aug",683,,,,763
"14-Aug",367,,,,736
"15-Aug",187,,,,710
"16-Aug",252,,,,684
"17-Aug",450,,,,658
"18-Aug",678,,,,632
"19-Aug",840,,,,607
"20-Aug",670,,,,583
"21-Aug",728,,,,559
"22-Aug",948,,,,535
"23-Aug",574,,,,512
"24-Aug",326,,,,490
"25-Aug",423,,,,469
"26-Aug",707,,,,448
"27-Aug",619,,,,427
"28-Aug",437,,,,408
"29-Aug",240,,,,389
"30-Aug",457,,,,371
"31-Aug",439,,,,353
"1-Sep",480,,,,336
"2-Sep",623,,,,320
"3-Sep",901,,,,304
"4-Sep",493,,,,289
"5-Sep",471,,,,275
"6-Sep",326,,,,261
"7-Sep",422,,,,248
"8-Sep",542,,,,235
"9-Sep",157,,,,223
"10-Sep",71,,,,211
"11-Sep",35,,,,200
"12-Sep",,193,0,375,190
"13-Sep",,184,0,378,180
"14-Sep",,172,0,371,170
"15-Sep",,154,0,351,161
"16-Sep",,149,0,357,153
"17-Sep",,148,0,343,144
"18-Sep",,136,0,327,136
"19-Sep",,131,0,326,129
"20-Sep",,124,0,315,122
"21-Sep",,117,0,318,115
"22-Sep",,108,0,293,109
"23-Sep",,103,0,294,103
"24-Sep",,98,0,292,97
"25-Sep",,94,0,279,92
"26-Sep",,91,0,282,87
"27-Sep",,86,0,268,82
"28-Sep",,83,0,267,77
"29-Sep",,73,0,263,73
"30-Sep",,70,0,258,69
"1-Oct",,67,0,253,65
"2-Oct",,57,0,246,61
"3-Oct",,55,0,244,58
"4-Oct",,58,0,248,55
"5-Oct",,56,0,247,51
"6-Oct",,46,0,224,49
"7-Oct",,46,0,121,46
"8-Oct",,42,0,220,43
"9-Oct",,44,0,222,41
"10-Oct",,39,0,230,38
"11-Oct",,38,0,216,36
"12-Oct",,37,0,177,34
"13-Oct",,33,0,209,32
"14-Oct",,27,0,221,30
"15-Oct",,29,3,54,28
"16-Oct",,27,0,203,27
"17-Oct",,22,0,211,25
"18-Oct",,24,0,213,24
"19-Oct",,24,0,206,22
"20-Oct",,18,0,197,21
"21-Oct",,19,0,203,20
"22-Oct",,16,0,196,19
"23-Oct",,14,0,183,18
"24-Oct",,21,0,191,17
"25-Oct",,13,0,193,16
"26-Oct",,13,0,191,15
"27-Oct",,16,0,192,14
"28-Oct",,10,0,188,13
"29-Oct",,9,0,178,12
"30-Oct",,12,0,192,12
"31-Oct",,11,6,19,11
"1-Nov",,10,0,48,10
"2-Nov",,10,5,17,10
"3-Nov",,9,0,28,9
"5-Nov",,9,0,104,9
"8-Nov",,8,0,58,8
"9-Nov",,8,0,73,8
"10-Nov",,7,0,46,7
"12-Nov",,7,0,23,7
"13-Nov",,6,0,59,6
