"date","observed","estimated","low.95%CI","upper.95%CI","run_timing_curve"
"27-May",,0,0,64,0
"28-May",,0,0,44,0
"29-May",,0,0,0,0
"30-May",,0,0,23,0
"31-May",,0,0,38,0
"1-Jun",,0,0,20,0
"2-Jun",,0,0,96,0
"3-Jun",3,,,,0
"4-Jun",41,,,,0
"5-Jun",209,,,,0
"6-Jun",1396,,,,0
"7-Jun",909,,,,0
"8-Jun",161,,,,0
"9-Jun",294,,,,0
"10-Jun",496,,,,0
"11-Jun",242,,,,0
"12-Jun",167,,,,0
"13-Jun",23,,,,0
"14-Jun",17,,,,0
"15-Jun",2,,,,0
"16-Jun",85,,,,0
"17-Jun",120,,,,0
"18-Jun",202,,,,0
"19-Jun",4571,,,,0
"20-Jun",2612,,,,0
"21-Jun",1188,,,,0
"22-Jun",1755,,,,0
"23-Jun",,0,0,197,0
"24-Jun",,2,0,194,0
"25-Jun",,2,0,192,0
"26-Jun",,3,0,193,0
"27-Jun",,0,0,197,0
"28-Jun",200,,,,0
"29-Jun",170,,,,0
"30-Jun",123,,,,0
"1-Jul",76,,,,0
"2-Jul",224,,,,0
"3-Jul",301,,,,1
"4-Jul",259,,,,4
"5-Jul",1456,,,,11
"6-Jul",1920,,,,27
"7-Jul",2468,,,,61
"8-Jul",455,,,,123
"9-Jul",923,,,,233
"10-Jul",626,,,,411
"11-Jul",801,,,,676
"12-Jul",667,,,,1047
"13-Jul",2512,,,,1529
"14-Jul",1629,,,,2112
"15-Jul",1901,,,,2770
"16-Jul",4412,,,,3459
"17-Jul",2000,,,,4123
"18-Jul",3275,,,,4705
"19-Jul",4016,,,,5152
"20-Jul",12250,,,,5424
"21-Jul",7500,,,,5503
"22-Jul",3447,,,,5390
"23-Jul",7069,,,,5107
"24-Jul",5640,,,,4688
"25-Jul",3188,,,,4177
"26-Jul",1733,,,,3616
"27-Jul",2244,,,,3048
"28-Jul",988,,,,2503
"29-Jul",1667,,,,2006
"30-Jul",1895,,,,1571
"31-Jul",3001,,,,1203
"1-Aug",2538,,,,902
"2-Aug",602,,,,663
"3-Aug",454,,,,478
"4-Aug",1411,,,,338
"5-Aug",1237,,,,235
"6-Aug",675,,,,161
"7-Aug",461,,,,108
"8-Aug",155,,,,72
"9-Aug",178,,,,47
"10-Aug",357,,,,30
"11-Aug",806,,,,19
"12-Aug",792,,,,12
"13-Aug",537,,,,8
"14-Aug",560,,,,5
"15-Aug",610,,,,3
"16-Aug",849,,,,2
"17-Aug",460,,,,1
"18-Aug",511,,,,1
"19-Aug",752,,,,0
"20-Aug",701,,,,0
"21-Aug",339,,,,0
"22-Aug",208,,,,0
"23-Aug",200,,,,0
"24-Aug",239,,,,0
"25-Aug",265,,,,0
"26-Aug",203,,,,0
"27-Aug",188,,,,0
"28-Aug",190,,,,0
"29-Aug",272,,,,0
"30-Aug",181,,,,0
"31-Aug",212,,,,0
"1-Sep",222,,,,0
"2-Sep",214,,,,0
"3-Sep",265,,,,0
"4-Sep",149,,,,0
"5-Sep",90,,,,0
"6-Sep",78,,,,0
"7-Sep",61,,,,0
"8-Sep",74,,,,0
"9-Sep",92,,,,0
"10-Sep",60,,,,0
"11-Sep",39,,,,0
"12-Sep",9,,,,0
"13-Sep",,0,0,189,0
"14-Sep",,0,0,201,0
"15-Sep",,1,0,191,0
"16-Sep",,2,0,191,0
"17-Sep",,0,0,183,0
"18-Sep",,2,0,201,0
"19-Sep",,1,0,192,0
"20-Sep",,0,0,193,0
"21-Sep",,5,0,188,0
"22-Sep",,2,0,190,0
"23-Sep",,1,0,190,0
"24-Sep",,0,0,184,0
"25-Sep",,1,0,194,0
"26-Sep",,0,0,183,0
"27-Sep",,0,0,181,0
"28-Sep",,0,0,181,0
"29-Sep",,0,0,194,0
"30-Sep",,6,0,187,0
"1-Oct",,3,0,185,0
"2-Oct",,0,0,190,0
"3-Oct",,0,0,189,0
"4-Oct",,2,0,187,0
"5-Oct",,0,0,182,0
"6-Oct",,0,0,193,0
"7-Oct",,0,0,68,0
"8-Oct",,4,0,177,0
"9-Oct",,0,0,175,0
"10-Oct",,0,0,177,0
"11-Oct",,1,0,181,0
"12-Oct",,0,0,151,0
"13-Oct",,0,0,191,0
"14-Oct",,0,0,185,0
"15-Oct",,0,0,21,0
"16-Oct",,0,0,181,0
"17-Oct",,0,0,177,0
"18-Oct",,0,0,176,0
"19-Oct",,2,0,185,0
"20-Oct",,0,0,174,0
"21-Oct",,0,0,181,0
"22-Oct",,0,0,180,0
"23-Oct",,4,0,185,0
"24-Oct",,3,0,187,0
"25-Oct",,0,0,170,0
"26-Oct",,0,0,176,0
"27-Oct",,0,0,181,0
"28-Oct",,0,0,171,0
"29-Oct",,0,0,184,0
"30-Oct",,0,0,164,0
"31-Oct",,0,0,0,0
"1-Nov",,0,0,30,0
"2-Nov",,0,0,0,0
"3-Nov",,0,0,18,0
"5-Nov",,0,0,95,0
"8-Nov",,0,0,38,0
"9-Nov",,0,0,68,0
"10-Nov",,0,0,38,0
"12-Nov",,0,0,15,0
"13-Nov",,0,0,52,0
