"date","observed","estimated","low.95%CI","upper.95%CI","run_timing_curve"
"26-Jun",,1,0,52,0
"27-Jun",,0,0,94,0
"28-Jun",,9,0,173,0
"29-Jun",,0,0,207,0
"30-Jun",,12,0,193,0
"1-Jul",,0,0,176,0
"2-Jul",,9,0,179,0
"3-Jul",,0,0,175,0
"4-Jul",,0,0,158,0
"5-Jul",,2,0,199,1
"6-Jul",,0,0,204,3
"7-Jul",,20,0,225,8
"8-Jul",,15,0,217,17
"9-Jul",,46,0,221,32
"10-Jul",,63,0,245,52
"11-Jul",,76,0,304,79
"12-Jul",,100,0,285,110
"13-Jul",,138,0,361,145
"14-Jul",,193,0,423,180
"15-Jul",233,,,,215
"16-Jul",347,,,,245
"17-Jul",,267,65,483,270
"18-Jul",,280,109,531,289
"19-Jul",,300,78,511,301
"20-Jul",,307,104,544,306
"21-Jul",,300,57,535,305
"22-Jul",,284,94,539,298
"23-Jul",,283,97,471,286
"24-Jul",,272,83,469,271
"25-Jul",,255,44,438,253
"26-Jul",,236,56,421,233
"27-Jul",,205,11,433,213
"28-Jul",,202,37,324,193
"29-Jul",,169,4,295,173
"30-Jul",,150,13,267,154
"31-Jul",,130,29,267,136
"1-Aug",,115,52,191,119
"2-Aug",,103,45,156,104
"3-Aug",,85,27,167,90
"4-Aug",,77,27,128,78
"5-Aug",,67,0,132,67
"6-Aug",,56,29,82,57
"7-Aug",,51,0,94,49
"8-Aug",,40,10,69,41
"9-Aug",1,,,,35
"10-Aug",15,,,,30
"11-Aug",11,,,,25
"12-Aug",18,,,,21
"13-Aug",11,,,,18
"14-Aug",15,,,,15
"15-Aug",9,,,,12
"16-Aug",14,,,,10
"17-Aug",17,,,,9
"18-Aug",11,,,,7
"19-Aug",6,,,,6
"20-Aug",12,,,,5
"21-Aug",11,,,,4
"22-Aug",5,,,,3
"23-Aug",5,,,,3
"24-Aug",6,,,,2
"25-Aug",5,,,,2
"26-Aug",2,,,,2
"27-Aug",2,,,,1
"28-Aug",2,,,,1
"29-Aug",0,,,,1
"30-Aug",0,,,,1
"31-Aug",2,,,,1
"1-Sep",1,,,,1
"2-Sep",2,,,,0
"3-Sep",0,,,,0
"4-Sep",3,,,,0
"5-Sep",2,,,,0
"6-Sep",0,,,,0
"7-Sep",0,,,,0
"8-Sep",0,,,,0
"9-Sep",0,,,,0
"10-Sep",0,,,,0
"11-Sep",0,,,,0
"12-Sep",0,,,,0
"13-Sep",0,,,,0
"14-Sep",0,,,,0
"15-Sep",0,,,,0
"16-Sep",0,,,,0
"17-Sep",2,,,,0
"18-Sep",0,,,,0
"19-Sep",0,,,,0
"20-Sep",0,,,,0
"21-Sep",0,,,,0
"22-Sep",0,,,,0
"23-Sep",0,,,,0
"24-Sep",0,,,,0
"25-Sep",0,,,,0
