"date","observed","estimated","low.95%CI","upper.95%CI","run_timing_curve"
"26-Jun",,0,0,49,0
"27-Jun",5,3,0,112,1
"28-Jun",334,19,0,162,19
"29-Jun",533,74,0,270,89
"30-Jun",562,217,0,414,226
"1-Jul",617,381,146,646,404
"2-Jul",904,579,218,812,580
"3-Jul",879,714,404,1030,721
"4-Jul",740,815,479,1066,812
"5-Jul",1001,841,550,1112,851
"6-Jul",1080,878,579,1109,848
"7-Jul",1215,817,558,1045,813
"8-Jul",773,783,546,986,756
"9-Jul",1047,,,,687
"10-Jul",983,,,,613
"11-Jul",749,,,,540
"12-Jul",526,,,,470
"13-Jul",491,,,,406
"14-Jul",458,,,,348
"15-Jul",560,,,,297
"16-Jul",452,,,,252
"17-Jul",379,,,,213
"18-Jul",322,,,,180
"19-Jul",298,,,,151
"20-Jul",243,,,,127
"21-Jul",187,,,,107
"22-Jul",183,,,,90
"23-Jul",118,,,,75
"24-Jul",78,,,,63
"25-Jul",42,,,,53
"26-Jul",41,,,,45
"27-Jul",31,,,,37
"28-Jul",36,,,,32
"29-Jul",31,,,,27
"30-Jul",24,,,,22
"31-Jul",10,,,,19
"1-Aug",8,,,,16
"2-Aug",13,,,,13
"3-Aug",11,,,,11
"4-Aug",11,,,,10
"5-Aug",1,,,,8
"6-Aug",3,,,,7
"7-Aug",4,,,,6
"8-Aug",2,,,,5
"9-Aug",10,,,,4
"10-Aug",4,,,,4
"11-Aug",3,,,,3
"12-Aug",6,,,,3
"13-Aug",1,,,,2
"14-Aug",7,,,,2
"15-Aug",3,,,,2
"16-Aug",6,,,,1
"17-Aug",2,,,,1
"18-Aug",3,,,,1
"19-Aug",6,,,,1
"20-Aug",5,,,,1
"21-Aug",0,,,,1
"22-Aug",2,,,,1
"23-Aug",4,,,,0
"24-Aug",1,,,,0
"25-Aug",2,,,,0
"26-Aug",2,,,,0
"27-Aug",1,,,,0
"28-Aug",2,,,,0
"29-Aug",2,,,,0
"30-Aug",1,,,,0
"31-Aug",2,,,,0
"1-Sep",1,,,,0
"2-Sep",0,,,,0
"3-Sep",2,,,,0
"4-Sep",1,,,,0
"5-Sep",1,,,,0
"6-Sep",0,,,,0
"7-Sep",3,,,,0
"8-Sep",1,,,,0
"9-Sep",1,,,,0
"10-Sep",0,,,,0
"11-Sep",1,,,,0
"12-Sep",0,,,,0
"13-Sep",0,,,,0
"14-Sep",2,,,,0
"15-Sep",0,,,,0
"16-Sep",0,,,,0
"17-Sep",1,,,,0
"18-Sep",0,,,,0
"19-Sep",0,,,,0
"20-Sep",0,,,,0
"21-Sep",0,,,,0
"22-Sep",0,,,,0
"23-Sep",0,,,,0
"24-Sep",0,,,,0
"25-Sep",1,,,,0
