"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47"
"11",NA,22.3645255250318,NA,NA,178.425394088612,NA,686.743375312011,NA,NA,70.2508165623258,NA,0,NA,250.513213405665,NA,323.761804524343,NA,NA,NA,NA,NA,NA,32.8883167130254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",NA,47.258612218545,NA,NA,212.643405157384,NA,707.741836279078,NA,NA,NA,NA,19.503045793727,NA,NA,NA,393.362842416145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.3889672734193,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",NA,72.3272278601279,NA,NA,293.327440488666,NA,679.29928217617,NA,NA,NA,NA,14.5022836256929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.1571859498802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.771874680365,53.1582918048575,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",NA,59.7779655661362,NA,NA,321.449133057754,NA,NA,NA,NA,NA,NA,46.3120691777761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.552693620113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.7032135727008,75.6057538872588,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",NA,92.5859668045265,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.9620545788699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.100593885118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.3480986926893,NA,NA,NA,NA,NA,140.304079832237,NA,NA,78.7428904570863,NA
"16",NA,111.851480048022,NA,NA,351.684061500225,NA,NA,NA,NA,NA,NA,76.3493983667564,NA,NA,NA,NA,NA,NA,900.859557322324,NA,NA,NA,181.0119973375,NA,NA,NA,NA,NA,NA,NA,NA,628.400432129156,NA,NA,NA,NA,120.309971883017,NA,NA,NA,NA,NA,169.730570052811,NA,NA,103.277130401919,NA
"17",NA,125.798880482334,NA,NA,363.038947395623,NA,NA,136.907299950331,NA,NA,NA,100.185395948667,NA,NA,NA,NA,NA,NA,835.048347529674,NA,NA,NA,201.377386319512,NA,NA,NA,NA,NA,NA,NA,NA,714.647472387357,NA,NA,NA,138.154926230813,141.663722508974,NA,NA,NA,NA,NA,219.639221874053,NA,NA,158.334470146415,NA
"18",NA,126.470707732857,NA,NA,366.540867450332,NA,NA,132.388711766008,NA,NA,NA,137.77848201084,NA,NA,NA,NA,NA,NA,750.654126000613,NA,NA,NA,235.184392805897,NA,NA,NA,NA,NA,NA,NA,NA,783.224323723881,NA,NA,NA,186.669097063881,144.784405926033,NA,NA,NA,NA,NA,NA,NA,NA,183.354733686426,NA
"19",NA,NA,NA,NA,351.45426084794,NA,NA,121.693652889382,NA,NA,NA,192.603294284962,NA,NA,NA,NA,NA,NA,661.221893607862,NA,NA,NA,256.007867922454,NA,NA,NA,NA,NA,848.833650722182,NA,NA,821.478091380575,NA,NA,NA,NA,195.127717031716,NA,NA,NA,NA,NA,NA,NA,NA,232.485446379202,NA
"20",NA,NA,NA,NA,322.392606627091,NA,NA,125.26379756084,NA,NA,NA,NA,NA,693.187044412828,NA,NA,NA,NA,574.522656128114,NA,NA,NA,249.140451524138,NA,NA,NA,NA,NA,NA,NA,NA,838.390331663651,NA,NA,NA,NA,226.010213245201,NA,NA,NA,NA,NA,NA,NA,NA,265.637129532934,NA
"21",NA,NA,NA,NA,291.901854826036,NA,NA,83.171500581808,NA,NA,NA,NA,NA,676.155927339872,NA,350.677131224614,NA,NA,519.803405470222,NA,NA,NA,254.862184697902,NA,NA,NA,NA,NA,NA,NA,NA,820.578881264381,NA,NA,NA,296.607485911351,224.766803692633,NA,NA,NA,NA,NA,NA,NA,NA,313.922789320715,NA
"22",NA,NA,NA,NA,287.441888408342,NA,NA,89.6346224333142,NA,NA,NA,267.022316992543,NA,624.634665153502,NA,NA,NA,NA,440.142475395927,NA,NA,NA,269.699319260949,NA,NA,NA,NA,NA,NA,NA,NA,801.585199081817,NA,NA,NA,NA,242.194371428465,NA,NA,388.761152857772,NA,NA,NA,NA,229.222279608104,316.593226375003,NA
"23",NA,NA,NA,NA,244.946826410644,NA,NA,85.1525421615307,NA,NA,246.533728125849,279.89223251178,NA,582.683211154188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244.46489157167,NA,NA,NA,NA,NA,NA,NA,NA,NA,251.595982419242,NA,NA,397.420269731844,NA,NA,NA,NA,NA,NA,187.488128478028
"24",NA,NA,NA,NA,228.320801771779,NA,NA,75.6916796441424,NA,NA,231.373073346977,300.115535722747,NA,509.925978440321,NA,NA,NA,NA,339.341364511724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264.954382170818,NA,NA,404.984690401551,NA,NA,NA,NA,NA,NA,NA
"25",NA,NA,NA,NA,205.948813655,NA,NA,56.7117629317893,NA,NA,217.097536136577,307.041200974404,NA,472.357480656856,NA,NA,NA,NA,268.575088846258,NA,NA,NA,NA,NA,NA,210.542619700507,166.685965818084,NA,NA,NA,NA,656.361845668504,NA,NA,NA,NA,258.103147746803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",NA,NA,NA,NA,178.282108702731,NA,NA,71.5222745361905,NA,NA,186.388216742405,300.149244440617,NA,416.308279853177,NA,NA,NA,NA,254.557205464787,NA,NA,NA,NA,NA,NA,173.802293283628,143.909111211148,NA,NA,NA,NA,583.534360138202,NA,NA,NA,NA,253.954262149508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,NA,NA,164.635527291341,NA,NA,37.6027626602629,NA,NA,170.028008793447,283.543926683925,NA,351.627981006025,NA,NA,NA,NA,206.551092254002,NA,NA,NA,NA,NA,NA,150.215070653161,NA,NA,NA,NA,NA,548.316880721478,NA,NA,NA,NA,239.137418185525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,NA,NA,120.855020500086,NA,NA,51.4529256424785,NA,NA,160.069171830234,283.343869182959,NA,321.959348375401,NA,NA,NA,NA,180.160608775705,NA,NA,NA,NA,NA,NA,126.794252437441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230.561852575167,NA,NA,NA,NA,NA,NA,NA,NA,NA,270.061349783891
"29",NA,NA,NA,NA,117.096531607653,NA,NA,32.1475898036778,NA,NA,123.33014668742,271.724850391995,NA,277.145787654332,NA,124.748399244498,NA,NA,144.489414389375,NA,NA,NA,NA,NA,NA,112.033214100891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186.975709916813,NA,NA,NA,NA,NA,NA,NA,NA,NA,273.76906781784
"30",NA,NA,NA,198.770340689831,93.0302889456457,NA,NA,24.2575737186438,NA,NA,126.883818183184,254.588093758816,NA,248.081826850024,NA,NA,NA,NA,106.498045871067,NA,NA,NA,NA,NA,NA,78.9007784692379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.133782196255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,NA,167.529100859914,98.1029413855207,NA,NA,24.875839593963,NA,NA,98.2068551320405,235.564563071554,NA,206.734898174262,NA,NA,NA,NA,104.563442633218,NA,NA,NA,NA,NA,NA,106.30071866135,NA,NA,NA,173.265987260619,NA,NA,NA,NA,NA,NA,155.908294014955,NA,NA,NA,NA,229.031394354907,NA,NA,NA,NA,NA
"32",NA,NA,NA,157.434625551104,64.9290594312879,NA,NA,30.3878328311136,NA,NA,108.1970862525,205.19652505917,NA,170.439659042427,NA,NA,NA,NA,95.0628960089256,NA,NA,NA,NA,NA,NA,66.546100094978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.09447932285,NA,NA,NA,NA,201.474712805473,NA,NA,227.869615757916,NA,NA
"33",NA,45.3292034109424,NA,145.652079083456,79.8367529731906,NA,NA,20.9250633514589,NA,NA,80.8204791817577,202.007596798193,NA,152.598843832846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.9633658177176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.143510216811,NA,NA,NA,NA,174.282646999232,NA,NA,NA,NA,NA
"34",NA,34.082401110905,NA,106.455620009655,53.4231489145198,NA,NA,23.7428646707051,NA,NA,66.9207062787315,168.563496457989,NA,140.240389137772,NA,NA,NA,49.599433649464,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.9150701333577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.920043450858,NA,NA,179.812333198346,NA,NA
"35",NA,37.8808164842956,NA,96.4270528801499,53.892650712801,NA,NA,12.2719606087687,NA,NA,53.9436033608335,149.965108229195,NA,113.873692682705,NA,NA,NA,34.4195401779499,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.8350691484309,NA,NA,NA,NA,NA,131.026717581344,74.5044764022061,NA,NA,NA,NA,NA,NA,124.7386725509,129.700717588687,NA,NA,NA,NA
"36",47.3267046233607,26.6061222927649,48.7456752056924,75.7150290499672,38.0998019009249,NA,NA,15.4529363461487,NA,NA,45.8132358775712,130.2493248437,NA,91.4411587891791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.186882284603,67.2139354724674,NA,85.1463787694302,NA,NA,NA,NA,119.966055749064,NA,NA,NA,NA,NA
"37",39.6848512437308,28.8819421096761,47.6241208574588,65.3446347834304,35.7179361842916,NA,NA,9.82916387163944,NA,NA,46.4775736135742,115.137013461535,26.2635594050423,81.8292572805045,NA,NA,NA,NA,NA,NA,13.929247644248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.1050926026481,52.7325219133607,NA,82.6435174876053,NA,NA,NA,NA,100.290266515916,NA,NA,NA,NA,NA
"38",36.8247998203196,21.4011343723665,38.4970230625984,54.7624172456625,26.7346167177456,NA,NA,7.07762408969289,NA,NA,38.4826241161431,103.045632095746,22.1417098080582,64.2662411755362,NA,NA,NA,NA,NA,NA,14.0056217287158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.4529232340812,41.975408725384,NA,NA,NA,NA,NA,NA,85.3199969694123,81.613059609129,NA,NA,NA,NA
"39",28.9439177735233,18.2184520772339,33.2771698562923,45.3735176383939,26.238616526193,NA,NA,7.47817879885209,NA,NA,30.6700002282845,84.9053288403358,NA,60.0883793460017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.839148139192,NA,14.6747312754507,35.0624296205033,NA,NA,NA,NA,NA,63.3749073872971,37.0747455799072,NA,NA,NA,NA,NA,NA,77.0095984888823,68.6737514461065,NA,NA,NA,NA
"40",24.8150828842518,12.9054027244709,29.5100929668698,39.0879163978023,18.1812026543542,NA,NA,7.8238690987429,NA,NA,29.4039918419809,76.8109588208095,NA,44.1642412097488,NA,NA,21.7912130268749,NA,23.2496048543092,NA,NA,NA,NA,NA,8.78149222342184,NA,12.8807801843657,30.1329923976304,NA,NA,NA,74.0188507453699,NA,NA,31.2805523616009,90.4519940033103,NA,13.6588020455429,NA,NA,NA,61.5596158816146,61.3099843802683,NA,NA,NA,102.123686196334
"41",21.7287684415739,14.5863311967167,19.6372817740965,31.2844102696676,18.648623327505,NA,NA,10.3694077621779,NA,NA,20.3287884335048,66.5919896333757,NA,38.0252506012932,NA,NA,14.6676022343832,NA,21.6856735919436,NA,NA,NA,NA,28.3325587513805,6.59005376698319,NA,11.7512115058511,NA,NA,NA,NA,62.8475185635706,NA,NA,30.4315493775246,72.4517831451064,NA,NA,NA,NA,NA,57.4761892580362,53.3043196262868,NA,NA,NA,NA
"42",17.312945567547,14.5244622087247,21.1212703149282,25.5189694988745,15.8157660638301,NA,NA,4.53532528676003,NA,NA,21.9572241832088,55.7531237200508,NA,33.1793068936009,NA,NA,13.0379592690844,NA,14.9323992006224,NA,NA,NA,NA,24.0633023041576,7.87321035275815,NA,NA,NA,NA,NA,NA,51.957134079006,72.2984975955665,37.1824227709247,22.3273881196128,66.8197532799811,NA,10.1185855822111,NA,NA,NA,43.9110218364612,NA,NA,65.1355416160356,NA,NA
"43",15.2172410117687,13.4084200182128,16.4031293349896,29.0299559984754,10.3998863192035,NA,NA,3.83581545144003,NA,NA,17.2951763670814,51.2001821358213,NA,25.7500358667319,NA,NA,11.5751121976307,NA,NA,NA,NA,NA,NA,NA,5.08269229688199,NA,NA,NA,NA,NA,NA,46.8324843570672,NA,NA,23.302906213302,NA,29.5284882606012,6.19841129357057,NA,NA,NA,36.6922757219833,NA,NA,NA,NA,NA
"44",14.2722863153946,9.44637456746869,13.549566640204,17.7652494155982,13.5018819109197,NA,NA,5.83596855096419,NA,NA,16.4141392040573,39.6727161176823,NA,24.3816069586363,NA,NA,9.48477689477251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.577266309951,NA,NA,8.72466251054935,NA,NA,NA,31.2604451107988,NA,NA,NA,NA,NA
"45",10.3311405459592,8.86446631863034,12.2993982454633,14.3888135164817,7.45228418047915,NA,NA,4.12129180593885,NA,NA,14.5399638528273,NA,NA,18.535448719745,NA,NA,7.66418733529146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4121581683849,NA,21.900539501936,6.12023950933498,NA,NA,NA,26.1100679246928,NA,NA,NA,NA,NA
"46",8.849796903403,6.41562181655588,8.24465450249809,13.9212548342761,6.8174289290602,NA,NA,2.2964272933547,NA,NA,9.60691792970154,NA,NA,15.6639347632843,NA,NA,NA,NA,NA,6.19047293000585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.354588700342,NA,NA,5.14030854051782,NA,NA,NA,21.9168537244014,20.9333810026101,NA,NA,NA,NA
"47",7.67759748406848,6.57864949087779,8.56600093401056,12.3484126468094,7.200687448309,NA,NA,1.70138109335098,NA,NA,8.86246267820784,NA,NA,12.3295744312242,NA,NA,NA,NA,5.53741319203101,7.25789178449287,2.44022704911197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3291626516986,NA,NA,6.53241179958801,NA,NA,NA,18.3080753417525,17.0218132629169,NA,NA,NA,NA
"48",6.54041637143111,4.6883663157185,6.45588732454948,8.85658024051985,6.22036572125333,NA,NA,1.60627476240765,NA,NA,7.50219029690965,NA,NA,12.0218764258862,NA,NA,NA,NA,NA,5.2190241106921,2.62605971999414,2.48172934447106,NA,NA,NA,NA,NA,NA,NA,NA,19.2459665812136,NA,NA,NA,8.60020820058828,NA,13.4411290688972,4.58971486671111,NA,NA,NA,15.5140709060012,14.5305876665137,NA,NA,NA,NA
"49",5.7270978713855,4.62475055069762,4.38405811766448,9.12711670254,4.95696079346022,NA,NA,NA,NA,NA,6.74199281945932,NA,NA,9.7990431188265,NA,NA,NA,NA,NA,3.02917269259525,1.72660336422281,2.1504803996256,NA,NA,NA,NA,NA,NA,NA,NA,15.4511879921574,NA,NA,NA,6.93234828686222,19.2515276226303,NA,2.08888793522903,NA,NA,NA,12.6005590297847,13.4874953649271,NA,NA,NA,NA
"50",4.62326836207466,3.7740810083926,4.42266886113386,6.81204805904929,4.20114631728913,NA,NA,NA,NA,NA,5.40376752917056,NA,NA,8.28103276591535,NA,NA,NA,2.89752720666459,NA,3.11576519595671,2.74897028597926,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7307127090553,NA,NA,NA,5.96032652549418,16.5455667921045,NA,3.57520482406805,NA,NA,8.12092230839049,11.3239654929092,11.1486072123197,NA,NA,NA,NA
"51",4.5878605061406,3.41201560755712,4.37550475806911,6.8657236642129,4.05785456009776,NA,NA,NA,NA,NA,4.85305143215061,NA,NA,6.33717394793957,NA,NA,NA,2.8419726453525,NA,2.29484898765604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6970928854285,NA,NA,NA,5.21317368836241,13.8742219974951,NA,2.44359040671693,NA,NA,6.75367151044082,9.6541959417483,9.57366512978951,NA,NA,NA,17.218391829889
"52",4.03903340944473,2.80848087351956,3.6363423970869,4.63255548782851,3.48108222278831,NA,NA,NA,NA,4.19745227472104,3.99324099551765,NA,NA,5.78126082173912,NA,NA,NA,2.01459992097872,NA,2.40040685436818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.95338969595027,NA,NA,6.75843412417429,4.61618547842712,NA,NA,2.44953009272482,NA,NA,4.57532317358623,8.19536825830965,7.26586036678367,NA,NA,NA,14.2502708224366
"53",2.90719094598207,2.13620632102917,2.91098080275775,4.07655760091284,2.1759156779129,NA,NA,NA,NA,3.2046477613127,2.86007277909419,NA,NA,4.22695230820304,NA,NA,NA,3.08015630929932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.08250119775796,NA,NA,5.99394790371978,4.35749711041833,NA,NA,2.28537263064064,1.90546027200998,NA,4.17616961823592,6.20882047536423,6.59508678679347,NA,NA,NA,11.7338121845114
"54",2.90959430620407,1.93422300191204,1.92282591976004,3.43812109012801,2.93721941624262,NA,NA,NA,NA,2.50745701155425,2.59383431642174,NA,NA,4.30518258529214,NA,NA,NA,1.6395975292811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.12458831932593,NA,NA,NA,3.82434113031872,NA,NA,1.10889659149175,1.47302488359551,NA,NA,5.32043406781075,NA,NA,NA,NA,10.444385897306
"55",1.88758590884024,1.43174118390345,1.5071674855878,2.47184794691414,0.764353920416994,NA,NA,NA,NA,1.88411661220911,2.19890368316165,NA,NA,3.22970165783824,NA,NA,NA,1.3738636846965,NA,NA,NA,NA,NA,NA,NA,1.58700669042613,NA,NA,NA,NA,5.34236834235675,NA,NA,NA,2.22013524961625,NA,NA,1.33741050532947,1.30865521780635,NA,NA,4.49833910577192,NA,NA,NA,NA,8.36964840400213
"56",1.60233463097464,1.36500895059394,1.98947926500548,2.31942313055274,1.96819124468448,NA,NA,NA,NA,1.95405469083265,2.01179289118535,NA,NA,2.78054370727627,NA,NA,NA,1.31180493103022,NA,NA,NA,NA,NA,NA,NA,1.09154248697021,NA,NA,NA,NA,4.13228006103063,NA,NA,NA,2.39929218538228,5.40614471770567,NA,1.35484234948798,1.04496817663616,NA,NA,3.82209191581469,NA,NA,NA,NA,7.07691660001222
"57",1.78385617884464,1.22209003973778,1.33965782767285,1.93113911559279,1.4841796206192,NA,NA,NA,NA,1.80368432458924,NA,NA,NA,2.25839656325991,NA,NA,NA,0.888974504327067,NA,NA,NA,NA,NA,NA,NA,1.37070911411959,NA,NA,NA,NA,3.19436194186801,NA,NA,NA,1.72706743375286,4.07877167717437,NA,1.30147035006832,0.813659338834045,NA,2.02562836980208,NA,NA,NA,NA,NA,5.50284084328514
"58",0.972661840222084,0.898526320578462,0.896568386167058,1.68115488761321,1.00480838838523,NA,NA,NA,NA,1.35526407343745,NA,NA,NA,1.92295469623059,NA,NA,0.891252123399376,0.542849574654987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.91446961924419,NA,NA,NA,1.57950168638435,3.24060497228784,NA,NA,1.01912919874428,NA,1.43321824068521,NA,NA,NA,NA,NA,4.83226139136717
"59",0.97623931741561,1.08283745630993,1.43787911417925,0.995485796562756,0.94459530055131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.550824537815524,0.612352539465542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.16702334681395,NA,NA,NA,1.4089227471006,NA,NA,NA,0.954543147270214,NA,1.53897685717056,NA,NA,NA,NA,2.75860453488635,3.63164839231264
"60",0.878306574793076,0.350156472431866,1.18969241968952,1.3400809879668,1.10616954275923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.612225731123577,0.784992171204465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.69547642727612,NA,NA,NA,0.852398925980111,NA,NA,NA,0.78043451793626,NA,1.68445801306115,NA,NA,2.51368072664497,NA,NA,3.15446080216865
"61",0.457711122912288,0.610482472211798,0.831980230351707,1.1864510179698,0.609260671336938,NA,NA,NA,NA,NA,NA,NA,NA,1.22553864508641,NA,NA,0.142597859274279,0.148796734020752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61040528375513,NA,NA,NA,1.02398716176783,NA,NA,NA,0.227995477675981,NA,1.03646269854016,1.43563711654308,NA,1.89114942346425,NA,NA,2.34335156891218
"62",0.713937504843303,0.374628733386944,0.728046191992795,0.684589543458803,0.574768985731274,NA,NA,NA,NA,NA,NA,NA,NA,1.05845311618935,NA,NA,0.763393290328226,0.546455685192722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.934881807661453,NA,NA,NA,0.417821897920424,NA,0.660970009358529,1.34268539959163,NA,NA,NA,NA,2.20190470805119
"63",0.383977287509452,0.527869948881776,0.439536972811539,0.628767631660885,0.520913069778183,NA,NA,NA,NA,NA,NA,NA,NA,0.680164753971332,NA,NA,0.230051018178515,0.393186875562227,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.510072979692752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.630669670374168,0.991839763616387,1.01728165927209,NA,NA,NA,1.85953884334172
"64",0.267108590355288,0.473833724430878,0.644777959165601,0.677556230470514,0.408702930149249,NA,NA,NA,NA,NA,NA,NA,NA,0.652396460753816,NA,NA,0.338762430333458,0.352657264676694,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.616002736791308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.463858650938477,1.0644488511411,NA,NA,NA,NA,1.46643082658509
"65",0.436984170278069,0.44738484454938,0.386579625038715,0.658671640239366,0.263323011360062,NA,NA,NA,NA,NA,NA,NA,NA,0.611509648055557,NA,NA,0.379449401161413,0.440582009188791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.563486329609822,0.82094193023582,NA,NA,NA,NA,1.18584661701469
"66",0.579461953229743,0.312585409295796,0.352050938871041,0.067789967010459,0.185913136844258,NA,NA,NA,NA,NA,NA,NA,NA,0.448533622704453,NA,NA,0.355433618882077,0.170565670172437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.336720702844591,0.759176233399567,NA,NA,NA,NA,0.801654248899959
"67",0.212226821113702,0.295632863986297,0.416454834196023,0.382946100639517,0.18261166287764,NA,NA,NA,NA,NA,NA,NA,NA,0.400410986529038,NA,NA,0.212213747234443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.387591572804323,0.366415577145468,NA,NA,0.638423225182599,NA,0.903983873365395
"68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
