"date","observed","estimated","low.95%CI","upper.95%CI","run_timing_curve"
"26-Jun",,1,0,49,0
"27-Jun",,3,0,91,0
"28-Jun",,0,0,148,0
"29-Jun",,0,0,200,4
"30-Jun",,31,0,189,20
"1-Jul",,80,0,230,60
"2-Jul",,140,0,328,130
"3-Jul",,226,23,420,224
"4-Jul",,348,148,569,328
"5-Jul",,,,,428
"6-Jul",,,,,512
"7-Jul",,,,,573
"8-Jul",,,,,608
"9-Jul",,,,,620
"10-Jul",,,,,611
"11-Jul",,,,,587
"12-Jul",,,,,551
"13-Jul",,,,,508
"14-Jul",,,,,461
"15-Jul",233,,,,414
"16-Jul",347,,,,367
"17-Jul",,,,,323
"18-Jul",,,,,282
"19-Jul",,,,,245
"20-Jul",,,,,211
"21-Jul",,,,,182
"22-Jul",,,,,156
"23-Jul",,,,,133
"24-Jul",,,,,113
"25-Jul",,,,,96
"26-Jul",,,,,82
"27-Jul",,,,,69
"28-Jul",,,,,59
"29-Jul",,,,,50
"30-Jul",,,,,42
"31-Jul",,,,,35
"1-Aug",,30,0,103,30
"2-Aug",,24,0,68,25
"3-Aug",,,,,21
"4-Aug",,,,,18
"5-Aug",,,,,15
"6-Aug",,,,,13
"7-Aug",,,,,11
"8-Aug",,,,,9
"9-Aug",1,,,,8
"10-Aug",15,,,,7
"11-Aug",11,,,,6
"12-Aug",18,,,,5
"13-Aug",11,,,,4
"14-Aug",15,,,,3
"15-Aug",9,,,,3
"16-Aug",14,,,,2
"17-Aug",17,,,,2
"18-Aug",11,,,,2
"19-Aug",6,,,,2
"20-Aug",12,,,,1
"21-Aug",11,,,,1
"22-Aug",5,,,,1
"23-Aug",5,,,,1
"24-Aug",6,,,,1
"25-Aug",5,,,,1
"26-Aug",2,,,,1
"27-Aug",2,,,,0
"28-Aug",2,,,,0
"29-Aug",0,,,,0
"30-Aug",0,,,,0
"31-Aug",2,,,,0
"1-Sep",1,,,,0
"2-Sep",2,,,,0
"3-Sep",0,,,,0
"4-Sep",3,,,,0
"5-Sep",2,,,,0
"6-Sep",0,,,,0
"7-Sep",0,,,,0
"8-Sep",0,,,,0
"9-Sep",0,,,,0
"10-Sep",0,,,,0
"11-Sep",0,,,,0
"12-Sep",0,,,,0
"13-Sep",0,,,,0
"14-Sep",0,,,,0
"15-Sep",0,,,,0
"16-Sep",0,,,,0
"17-Sep",2,,,,0
"18-Sep",0,,,,0
"19-Sep",0,,,,0
"20-Sep",0,,,,0
"21-Sep",0,,,,0
"22-Sep",0,,,,0
"23-Sep",0,,,,0
"24-Sep",0,,,,0
"25-Sep",0,,,,0
