"date","observed","estimated","low.95%CI","upper.95%CI","run_timing_curve"
"26-Jun",,0,0,37,0
"27-Jun",,0,0,110,0
"28-Jun",,4,0,159,7
"29-Jun",,48,0,231,54
"30-Jun",,181,3,332,187
"1-Jul",,422,217,611,412
"2-Jul",,698,485,937,695
"3-Jul",313,,,,977
"4-Jul",2024,,,,1212
"5-Jul",1462,,,,1374
"6-Jul",1779,,,,1456
"7-Jul",1306,,,,1467
"8-Jul",1133,,,,1422
"9-Jul",679,,,,1336
"10-Jul",1826,,,,1226
"11-Jul",797,,,,1104
"12-Jul",1714,,,,978
"13-Jul",764,,,,856
"14-Jul",375,,,,742
"15-Jul",246,,,,637
"16-Jul",774,,,,544
"17-Jul",689,,,,462
"18-Jul",373,,,,391
"19-Jul",475,,,,329
"20-Jul",274,,,,276
"21-Jul",266,,,,232
"22-Jul",362,,,,194
"23-Jul",151,,,,162
"24-Jul",134,,,,135
"25-Jul",220,,,,113
"26-Jul",159,,,,94
"27-Jul",135,,,,79
"28-Jul",67,,,,66
"29-Jul",67,,,,55
"30-Jul",76,,,,46
"31-Jul",27,,,,38
"1-Aug",24,,,,32
"2-Aug",25,,,,27
"3-Aug",47,,,,22
"4-Aug",21,,,,19
"5-Aug",11,,,,16
"6-Aug",10,,,,13
"7-Aug",4,,,,11
"8-Aug",15,,,,9
"9-Aug",10,,,,8
"10-Aug",,6,0,33,7
"11-Aug",,7,0,29,6
"12-Aug",,5,0,17,5
"13-Aug",,3,0,20,4
"14-Aug",,3,0,10,3
"15-Aug",,2,0,13,3
"16-Aug",,2,0,8,2
"17-Aug",3,,,,2
"18-Aug",2,,,,2
"19-Aug",0,,,,1
"20-Aug",2,,,,1
"21-Aug",3,,,,1
"22-Aug",1,,,,1
"23-Aug",1,,,,1
"24-Aug",0,,,,1
"25-Aug",0,,,,1
"26-Aug",0,,,,0
"27-Aug",3,,,,0
"28-Aug",2,,,,0
"29-Aug",1,,,,0
"30-Aug",0,,,,0
"31-Aug",1,,,,0
"1-Sep",0,,,,0
"2-Sep",0,,,,0
"3-Sep",0,,,,0
"4-Sep",0,,,,0
"5-Sep",0,,,,0
"6-Sep",0,,,,0
"7-Sep",0,,,,0
"8-Sep",0,,,,0
"9-Sep",0,,,,0
"10-Sep",0,,,,0
"11-Sep",0,,,,0
"12-Sep",0,,,,0
"13-Sep",0,,,,0
"14-Sep",0,,,,0
"15-Sep",0,,,,0
"16-Sep",0,,,,0
"17-Sep",0,,,,0
"18-Sep",0,,,,0
"19-Sep",0,,,,0
"20-Sep",0,,,,0
"21-Sep",0,,,,0
"22-Sep",0,,,,0
"23-Sep",0,,,,0
"24-Sep",0,,,,0
"25-Sep",0,,,,0
