"date","observed","estimated","low.95%CI","upper.95%CI","run_timing_curve"
"26-Jun",1,0,0,50,0
"27-Jun",2,0,0,81,0
"28-Jun",3,0,0,151,0
"29-Jun",4,,,,0
"30-Jun",5,,,,0
"1-Jul",6,,,,2
"2-Jul",7,,,,8
"3-Jul",8,,,,21
"4-Jul",9,,,,44
"5-Jul",10,,,,78
"6-Jul",11,,,,122
"7-Jul",12,,,,171
"8-Jul",13,,,,220
"9-Jul",14,,,,265
"10-Jul",15,,,,303
"11-Jul",16,,,,330
"12-Jul",17,,,,348
"13-Jul",18,,,,355
"14-Jul",19,,,,353
"15-Jul",20,,,,343
"16-Jul",21,,,,327
"17-Jul",22,,,,306
"18-Jul",23,,,,283
"19-Jul",24,,,,259
"20-Jul",25,,,,234
"21-Jul",26,,,,210
"22-Jul",27,,,,186
"23-Jul",28,,,,165
"24-Jul",29,,,,144
"25-Jul",30,,,,126
"26-Jul",31,,,,109
"27-Jul",32,,,,95
"28-Jul",33,,,,82
"29-Jul",34,,,,70
"30-Jul",35,,,,60
"31-Jul",36,52,0,150,51
"1-Aug",37,42,0,112,44
"2-Aug",38,36,0,89,37
"3-Aug",39,31,0,97,32
"4-Aug",40,31,0,73,27
"5-Aug",41,23,0,82,23
"6-Aug",42,18,0,45,19
"7-Aug",43,17,0,56,16
"8-Aug",44,15,0,40,14
"9-Aug",45,12,0,35,12
"10-Aug",46,10,0,34,10
"11-Aug",47,10,0,36,8
"12-Aug",48,7,0,22,7
"13-Aug",49,6,0,21,6
"14-Aug",50,6,0,13,5
"15-Aug",51,4,0,14,4
"16-Aug",52,3,0,9,4
"17-Aug",53,3,0,10,3
"18-Aug",54,3,0,10,3
"19-Aug",55,3,0,9,2
"20-Aug",56,2,0,8,2
"21-Aug",57,2,0,7,2
"22-Aug",58,1,0,5,1
"23-Aug",59,1,0,5,1
"24-Aug",60,1,0,6,1
"25-Aug",61,1,0,4,1
"26-Aug",62,1,0,4,1
"27-Aug",63,1,0,4,1
"28-Aug",64,0,0,4,0
"29-Aug",65,1,0,3,0
"30-Aug",66,0,0,5,0
"31-Aug",67,0,0,2,0
"1-Sep",68,,,,0
"2-Sep",69,,,,0
"3-Sep",70,,,,0
"4-Sep",71,,,,0
"5-Sep",72,,,,0
"6-Sep",73,,,,0
"7-Sep",74,,,,0
"8-Sep",75,,,,0
"9-Sep",76,,,,0
"10-Sep",77,,,,0
"11-Sep",78,,,,0
"12-Sep",79,,,,0
"13-Sep",80,,,,0
"14-Sep",81,,,,0
"15-Sep",82,,,,0
"16-Sep",83,,,,0
"17-Sep",84,,,,0
"18-Sep",85,,,,0
"19-Sep",86,,,,0
"20-Sep",87,,,,0
"21-Sep",88,,,,0
"22-Sep",89,,,,0
"23-Sep",90,,,,0
"24-Sep",91,,,,0
"25-Sep",92,,,,0
